layer,k,alpha,scenario_id,control_type,intervention,normal_margin,intervened_margin,delta_toward_no,normal_decision,intervened_decision,yes_to_no_flip
22,50,3.0,105953,random_neurons_2,add_delta,9.46875,9.46875,0.0,Yes,Yes,False
22,50,3.0,106091,random_neurons_2,add_delta,10.15625,10.15625,0.0,Yes,Yes,False
22,50,3.0,106145,random_neurons_2,add_delta,11.671875,11.703125,-0.03125,Yes,Yes,False
22,50,3.0,106165,random_neurons_2,add_delta,10.75,10.75,0.0,Yes,Yes,False
22,50,3.0,106219,random_neurons_2,add_delta,7.5,7.5,0.0,Yes,Yes,False
22,50,3.0,106317,random_neurons_2,add_delta,12.125,12.15625,-0.03125,Yes,Yes,False
22,50,3.0,106566,random_neurons_2,add_delta,7.4375,7.40625,0.03125,Yes,Yes,False
22,50,3.0,106702,random_neurons_2,add_delta,12.90625,12.875,0.03125,Yes,Yes,False
22,50,3.0,106703,random_neurons_2,add_delta,12.125,12.15625,-0.03125,Yes,Yes,False
22,50,3.0,107067,random_neurons_2,add_delta,10.34375,10.3125,0.03125,Yes,Yes,False
22,100,3.0,100034,top_writer_neurons,add_delta,8.21875,-1.3125,9.53125,Yes,No,True
22,100,3.0,100086,top_writer_neurons,add_delta,17.515625,-0.34375,17.859375,Yes,No,True
22,100,3.0,100185,top_writer_neurons,add_delta,17.578125,-0.28125,17.859375,Yes,No,True
22,100,3.0,100230,top_writer_neurons,add_delta,11.71875,-1.0,12.71875,Yes,No,True
22,100,3.0,100266,top_writer_neurons,add_delta,0.34375,-4.46875,4.8125,Yes,No,True
22,100,3.0,100279,top_writer_neurons,add_delta,14.421875,-0.65625,15.078125,Yes,No,True
22,100,3.0,100394,top_writer_neurons,add_delta,8.21875,-1.3125,9.53125,Yes,No,True
22,100,3.0,100505,top_writer_neurons,add_delta,14.0625,-0.6875,14.75,Yes,No,True
22,100,3.0,100619,top_writer_neurons,add_delta,6.5625,-2.203125,8.765625,Yes,No,True
22,100,3.0,100791,top_writer_neurons,add_delta,6.5625,-2.203125,8.765625,Yes,No,True
22,100,3.0,100850,top_writer_neurons,add_delta,5.3125,-2.90625,8.21875,Yes,No,True
22,100,3.0,100909,top_writer_neurons,add_delta,14.375,-0.8125,15.1875,Yes,No,True
22,100,3.0,100921,top_writer_neurons,add_delta,14.515625,-0.4375,14.953125,Yes,No,True
22,100,3.0,100927,top_writer_neurons,add_delta,11.71875,-1.09375,12.8125,Yes,No,True
22,100,3.0,100962,top_writer_neurons,add_delta,9.9375,-1.59375,11.53125,Yes,No,True
22,100,3.0,101157,top_writer_neurons,add_delta,16.21875,-0.34375,16.5625,Yes,No,True
22,100,3.0,101269,top_writer_neurons,add_delta,13.34375,-0.84375,14.1875,Yes,No,True
22,100,3.0,101502,top_writer_neurons,add_delta,14.515625,-0.4375,14.953125,Yes,No,True
22,100,3.0,101600,top_writer_neurons,add_delta,12.015625,-1.03125,13.046875,Yes,No,True
22,100,3.0,101839,top_writer_neurons,add_delta,12.96875,-0.71875,13.6875,Yes,No,True
22,100,3.0,101975,top_writer_neurons,add_delta,13.09375,-0.625,13.71875,Yes,No,True
22,100,3.0,101979,top_writer_neurons,add_delta,12.21875,-0.875,13.09375,Yes,No,True
22,100,3.0,102046,top_writer_neurons,add_delta,15.734375,-0.34375,16.078125,Yes,No,True
22,100,3.0,102092,top_writer_neurons,add_delta,13.53125,-0.90625,14.4375,Yes,No,True
22,100,3.0,102132,top_writer_neurons,add_delta,15.28125,-0.28125,15.5625,Yes,No,True
22,100,3.0,102183,top_writer_neurons,add_delta,11.21875,-1.15625,12.375,Yes,No,True
22,100,3.0,102187,top_writer_neurons,add_delta,8.03125,-2.453125,10.484375,Yes,No,True
22,100,3.0,102215,top_writer_neurons,add_delta,13.53125,-0.90625,14.4375,Yes,No,True
22,100,3.0,102232,top_writer_neurons,add_delta,7.71875,-2.265625,9.984375,Yes,No,True
22,100,3.0,102242,top_writer_neurons,add_delta,12.90625,-1.125,14.03125,Yes,No,True
22,100,3.0,102285,top_writer_neurons,add_delta,15.171875,-0.5,15.671875,Yes,No,True
22,100,3.0,102360,top_writer_neurons,add_delta,15.28125,-0.28125,15.5625,Yes,No,True
22,100,3.0,102393,top_writer_neurons,add_delta,16.34375,-0.1875,16.53125,Yes,No,True
22,100,3.0,102441,top_writer_neurons,add_delta,16.34375,-0.1875,16.53125,Yes,No,True
22,100,3.0,102559,top_writer_neurons,add_delta,20.3125,0.53125,19.78125,Yes,Yes,False
22,100,3.0,102596,top_writer_neurons,add_delta,19.890625,0.28125,19.609375,Yes,Yes,False
22,100,3.0,102646,top_writer_neurons,add_delta,20.3125,0.53125,19.78125,Yes,Yes,False
22,100,3.0,102648,top_writer_neurons,add_delta,17.65625,0.0,17.65625,Yes,No,True
22,100,3.0,102704,top_writer_neurons,add_delta,19.234375,0.3125,18.921875,Yes,Yes,False
22,100,3.0,102782,top_writer_neurons,add_delta,13.34375,-0.65625,14.0,Yes,No,True
22,100,3.0,102946,top_writer_neurons,add_delta,16.71875,0.0,16.71875,Yes,No,True
22,100,3.0,102969,top_writer_neurons,add_delta,16.203125,-0.0625,16.265625,Yes,No,True
22,100,3.0,102993,top_writer_neurons,add_delta,17.296875,0.28125,17.015625,Yes,Yes,False
22,100,3.0,103074,top_writer_neurons,add_delta,19.0625,0.21875,18.84375,Yes,Yes,False
22,100,3.0,103108,top_writer_neurons,add_delta,14.109375,-0.5625,14.671875,Yes,No,True
22,100,3.0,103124,top_writer_neurons,add_delta,16.640625,0.21875,16.421875,Yes,Yes,False
22,100,3.0,103167,top_writer_neurons,add_delta,16.84375,-0.09375,16.9375,Yes,No,True
22,100,3.0,103188,top_writer_neurons,add_delta,10.625,-1.125,11.75,Yes,No,True
22,100,3.0,103200,top_writer_neurons,add_delta,16.71875,0.0,16.71875,Yes,No,True
22,100,3.0,103208,top_writer_neurons,add_delta,17.78125,0.09375,17.6875,Yes,Yes,False
22,100,3.0,103256,top_writer_neurons,add_delta,17.015625,-0.1875,17.203125,Yes,No,True
22,100,3.0,103259,top_writer_neurons,add_delta,17.203125,-0.5,17.703125,Yes,No,True
22,100,3.0,103354,top_writer_neurons,add_delta,14.109375,-0.5625,14.671875,Yes,No,True
22,100,3.0,103460,top_writer_neurons,add_delta,20.65625,0.53125,20.125,Yes,Yes,False
22,100,3.0,103490,top_writer_neurons,add_delta,16.953125,-0.3125,17.265625,Yes,No,True
22,100,3.0,103566,top_writer_neurons,add_delta,13.828125,-0.65625,14.484375,Yes,No,True
22,100,3.0,103628,top_writer_neurons,add_delta,16.640625,0.21875,16.421875,Yes,Yes,False
22,100,3.0,103672,top_writer_neurons,add_delta,17.59375,-0.25,17.84375,Yes,No,True
22,100,3.0,103679,top_writer_neurons,add_delta,17.171875,0.21875,16.953125,Yes,Yes,False
22,100,3.0,103689,top_writer_neurons,add_delta,16.953125,-0.3125,17.265625,Yes,No,True
22,100,3.0,103766,top_writer_neurons,add_delta,20.5625,0.5,20.0625,Yes,Yes,False
22,100,3.0,103847,top_writer_neurons,add_delta,11.734375,-1.1875,12.921875,Yes,No,True
22,100,3.0,103920,top_writer_neurons,add_delta,17.65625,0.0,17.65625,Yes,No,True
22,100,3.0,103998,top_writer_neurons,add_delta,13.984375,-0.71875,14.703125,Yes,No,True
22,100,3.0,104000,top_writer_neurons,add_delta,17.59375,-0.25,17.84375,Yes,No,True
22,100,3.0,104043,top_writer_neurons,add_delta,19.96875,0.75,19.21875,Yes,Yes,False
22,100,3.0,104083,top_writer_neurons,add_delta,14.109375,-0.5625,14.671875,Yes,No,True
22,100,3.0,104315,top_writer_neurons,add_delta,9.78125,-1.03125,10.8125,Yes,No,True
22,100,3.0,104463,top_writer_neurons,add_delta,15.265625,-0.375,15.640625,Yes,No,True
22,100,3.0,104537,top_writer_neurons,add_delta,16.46875,-0.1875,16.65625,Yes,No,True
22,100,3.0,104539,top_writer_neurons,add_delta,15.265625,-0.375,15.640625,Yes,No,True
22,100,3.0,104645,top_writer_neurons,add_delta,11.28125,-0.875,12.15625,Yes,No,True
22,100,3.0,104689,top_writer_neurons,add_delta,3.4375,-3.203125,6.640625,Yes,No,True
22,100,3.0,104702,top_writer_neurons,add_delta,8.65625,-1.90625,10.5625,Yes,No,True
22,100,3.0,105079,top_writer_neurons,add_delta,8.65625,-1.90625,10.5625,Yes,No,True
22,100,3.0,105098,top_writer_neurons,add_delta,14.390625,-0.34375,14.734375,Yes,No,True
22,100,3.0,105160,top_writer_neurons,add_delta,11.25,-0.75,12.0,Yes,No,True
22,100,3.0,105272,top_writer_neurons,add_delta,14.484375,-0.5,14.984375,Yes,No,True
22,100,3.0,105315,top_writer_neurons,add_delta,13.015625,-0.40625,13.421875,Yes,No,True
22,100,3.0,105478,top_writer_neurons,add_delta,10.03125,-1.9375,11.96875,Yes,No,True
22,100,3.0,105621,top_writer_neurons,add_delta,14.671875,-0.34375,15.015625,Yes,No,True
22,100,3.0,105659,top_writer_neurons,add_delta,12.671875,-0.6875,13.359375,Yes,No,True
22,100,3.0,105674,top_writer_neurons,add_delta,17.421875,0.3125,17.109375,Yes,Yes,False
22,100,3.0,105724,top_writer_neurons,add_delta,10.15625,-1.375,11.53125,Yes,No,True
22,100,3.0,105789,top_writer_neurons,add_delta,8.0,-1.6875,9.6875,Yes,No,True
22,100,3.0,105953,top_writer_neurons,add_delta,9.46875,-1.9375,11.40625,Yes,No,True
22,100,3.0,106091,top_writer_neurons,add_delta,10.15625,-1.375,11.53125,Yes,No,True
22,100,3.0,106145,top_writer_neurons,add_delta,11.671875,-0.9375,12.609375,Yes,No,True
22,100,3.0,106165,top_writer_neurons,add_delta,10.75,-1.21875,11.96875,Yes,No,True
22,100,3.0,106219,top_writer_neurons,add_delta,7.5,-1.71875,9.21875,Yes,No,True
22,100,3.0,106317,top_writer_neurons,add_delta,12.125,-1.0,13.125,Yes,No,True
22,100,3.0,106566,top_writer_neurons,add_delta,7.4375,-1.6875,9.125,Yes,No,True
22,100,3.0,106702,top_writer_neurons,add_delta,12.90625,-0.5625,13.46875,Yes,No,True
22,100,3.0,106703,top_writer_neurons,add_delta,12.125,-1.0,13.125,Yes,No,True
22,100,3.0,107067,top_writer_neurons,add_delta,10.34375,-1.46875,11.8125,Yes,No,True
22,100,3.0,100034,random_neurons_0,add_delta,8.21875,8.625,-0.40625,Yes,Yes,False
22,100,3.0,100086,random_neurons_0,add_delta,17.515625,18.40625,-0.890625,Yes,Yes,False
22,100,3.0,100185,random_neurons_0,add_delta,17.578125,18.5,-0.921875,Yes,Yes,False
22,100,3.0,100230,random_neurons_0,add_delta,11.71875,12.34375,-0.625,Yes,Yes,False
22,100,3.0,100266,random_neurons_0,add_delta,0.34375,0.4375,-0.09375,Yes,Yes,False
22,100,3.0,100279,random_neurons_0,add_delta,14.421875,15.171875,-0.75,Yes,Yes,False
22,100,3.0,100394,random_neurons_0,add_delta,8.21875,8.625,-0.40625,Yes,Yes,False
22,100,3.0,100505,random_neurons_0,add_delta,14.0625,14.84375,-0.78125,Yes,Yes,False
22,100,3.0,100619,random_neurons_0,add_delta,6.5625,6.96875,-0.40625,Yes,Yes,False
22,100,3.0,100791,random_neurons_0,add_delta,6.5625,6.96875,-0.40625,Yes,Yes,False
22,100,3.0,100850,random_neurons_0,add_delta,5.3125,5.59375,-0.28125,Yes,Yes,False
22,100,3.0,100909,random_neurons_0,add_delta,14.375,15.1875,-0.8125,Yes,Yes,False
22,100,3.0,100921,random_neurons_0,add_delta,14.515625,15.28125,-0.765625,Yes,Yes,False
22,100,3.0,100927,random_neurons_0,add_delta,11.71875,12.34375,-0.625,Yes,Yes,False
22,100,3.0,100962,random_neurons_0,add_delta,9.9375,10.46875,-0.53125,Yes,Yes,False
22,100,3.0,101157,random_neurons_0,add_delta,16.21875,17.09375,-0.875,Yes,Yes,False
22,100,3.0,101269,random_neurons_0,add_delta,13.34375,14.078125,-0.734375,Yes,Yes,False
22,100,3.0,101502,random_neurons_0,add_delta,14.515625,15.28125,-0.765625,Yes,Yes,False
22,100,3.0,101600,random_neurons_0,add_delta,12.015625,12.65625,-0.640625,Yes,Yes,False
22,100,3.0,101839,random_neurons_0,add_delta,12.96875,13.65625,-0.6875,Yes,Yes,False
22,100,3.0,101975,random_neurons_0,add_delta,13.09375,13.765625,-0.671875,Yes,Yes,False
22,100,3.0,101979,random_neurons_0,add_delta,12.21875,12.875,-0.65625,Yes,Yes,False
22,100,3.0,102046,random_neurons_0,add_delta,15.734375,16.484375,-0.75,Yes,Yes,False
22,100,3.0,102092,random_neurons_0,add_delta,13.53125,14.234375,-0.703125,Yes,Yes,False
22,100,3.0,102132,random_neurons_0,add_delta,15.28125,16.0625,-0.78125,Yes,Yes,False
22,100,3.0,102183,random_neurons_0,add_delta,11.21875,11.859375,-0.640625,Yes,Yes,False
22,100,3.0,102187,random_neurons_0,add_delta,8.03125,8.40625,-0.375,Yes,Yes,False
22,100,3.0,102215,random_neurons_0,add_delta,13.53125,14.234375,-0.703125,Yes,Yes,False
22,100,3.0,102232,random_neurons_0,add_delta,7.71875,8.125,-0.40625,Yes,Yes,False
22,100,3.0,102242,random_neurons_0,add_delta,12.90625,13.578125,-0.671875,Yes,Yes,False
22,100,3.0,102285,random_neurons_0,add_delta,15.171875,15.96875,-0.796875,Yes,Yes,False
22,100,3.0,102360,random_neurons_0,add_delta,15.28125,16.0625,-0.78125,Yes,Yes,False
22,100,3.0,102393,random_neurons_0,add_delta,16.34375,17.203125,-0.859375,Yes,Yes,False
22,100,3.0,102441,random_neurons_0,add_delta,16.34375,17.203125,-0.859375,Yes,Yes,False
22,100,3.0,102559,random_neurons_0,add_delta,20.3125,21.28125,-0.96875,Yes,Yes,False
22,100,3.0,102596,random_neurons_0,add_delta,19.890625,20.84375,-0.953125,Yes,Yes,False
22,100,3.0,102646,random_neurons_0,add_delta,20.3125,21.28125,-0.96875,Yes,Yes,False
22,100,3.0,102648,random_neurons_0,add_delta,17.65625,18.5,-0.84375,Yes,Yes,False
22,100,3.0,102704,random_neurons_0,add_delta,19.234375,20.15625,-0.921875,Yes,Yes,False
22,100,3.0,102782,random_neurons_0,add_delta,13.34375,14.03125,-0.6875,Yes,Yes,False
22,100,3.0,102946,random_neurons_0,add_delta,16.71875,17.609375,-0.890625,Yes,Yes,False
22,100,3.0,102969,random_neurons_0,add_delta,16.203125,17.015625,-0.8125,Yes,Yes,False
22,100,3.0,102993,random_neurons_0,add_delta,17.296875,18.203125,-0.90625,Yes,Yes,False
22,100,3.0,103074,random_neurons_0,add_delta,19.0625,19.96875,-0.90625,Yes,Yes,False
22,100,3.0,103108,random_neurons_0,add_delta,14.109375,14.859375,-0.75,Yes,Yes,False
22,100,3.0,103124,random_neurons_0,add_delta,16.640625,17.53125,-0.890625,Yes,Yes,False
22,100,3.0,103167,random_neurons_0,add_delta,16.84375,17.6875,-0.84375,Yes,Yes,False
22,100,3.0,103188,random_neurons_0,add_delta,10.625,11.15625,-0.53125,Yes,Yes,False
22,100,3.0,103200,random_neurons_0,add_delta,16.71875,17.609375,-0.890625,Yes,Yes,False
22,100,3.0,103208,random_neurons_0,add_delta,17.78125,18.6875,-0.90625,Yes,Yes,False
22,100,3.0,103256,random_neurons_0,add_delta,17.015625,17.875,-0.859375,Yes,Yes,False
22,100,3.0,103259,random_neurons_0,add_delta,17.203125,18.09375,-0.890625,Yes,Yes,False
22,100,3.0,103354,random_neurons_0,add_delta,14.109375,14.859375,-0.75,Yes,Yes,False
22,100,3.0,103460,random_neurons_0,add_delta,20.65625,21.609375,-0.953125,Yes,Yes,False
22,100,3.0,103490,random_neurons_0,add_delta,16.953125,17.84375,-0.890625,Yes,Yes,False
22,100,3.0,103566,random_neurons_0,add_delta,13.828125,14.546875,-0.71875,Yes,Yes,False
22,100,3.0,103628,random_neurons_0,add_delta,16.640625,17.53125,-0.890625,Yes,Yes,False
22,100,3.0,103672,random_neurons_0,add_delta,17.59375,18.5,-0.90625,Yes,Yes,False
22,100,3.0,103679,random_neurons_0,add_delta,17.171875,18.046875,-0.875,Yes,Yes,False
22,100,3.0,103689,random_neurons_0,add_delta,16.953125,17.84375,-0.890625,Yes,Yes,False
22,100,3.0,103766,random_neurons_0,add_delta,20.5625,21.53125,-0.96875,Yes,Yes,False
22,100,3.0,103847,random_neurons_0,add_delta,11.734375,12.328125,-0.59375,Yes,Yes,False
22,100,3.0,103920,random_neurons_0,add_delta,17.65625,18.5,-0.84375,Yes,Yes,False
22,100,3.0,103998,random_neurons_0,add_delta,13.984375,14.734375,-0.75,Yes,Yes,False
22,100,3.0,104000,random_neurons_0,add_delta,17.59375,18.5,-0.90625,Yes,Yes,False
22,100,3.0,104043,random_neurons_0,add_delta,19.96875,20.890625,-0.921875,Yes,Yes,False
22,100,3.0,104083,random_neurons_0,add_delta,14.109375,14.859375,-0.75,Yes,Yes,False
22,100,3.0,104315,random_neurons_0,add_delta,9.78125,10.28125,-0.5,Yes,Yes,False
22,100,3.0,104463,random_neurons_0,add_delta,15.265625,16.078125,-0.8125,Yes,Yes,False
22,100,3.0,104537,random_neurons_0,add_delta,16.46875,17.34375,-0.875,Yes,Yes,False
22,100,3.0,104539,random_neurons_0,add_delta,15.265625,16.078125,-0.8125,Yes,Yes,False
22,100,3.0,104645,random_neurons_0,add_delta,11.28125,11.875,-0.59375,Yes,Yes,False
22,100,3.0,104689,random_neurons_0,add_delta,3.4375,3.65625,-0.21875,Yes,Yes,False
22,100,3.0,104702,random_neurons_0,add_delta,8.65625,9.125,-0.46875,Yes,Yes,False
22,100,3.0,105079,random_neurons_0,add_delta,8.65625,9.125,-0.46875,Yes,Yes,False
22,100,3.0,105098,random_neurons_0,add_delta,14.390625,15.171875,-0.78125,Yes,Yes,False
22,100,3.0,105160,random_neurons_0,add_delta,11.25,11.84375,-0.59375,Yes,Yes,False
22,100,3.0,105272,random_neurons_0,add_delta,14.484375,15.25,-0.765625,Yes,Yes,False
22,100,3.0,105315,random_neurons_0,add_delta,13.015625,13.734375,-0.71875,Yes,Yes,False
22,100,3.0,105478,random_neurons_0,add_delta,10.03125,10.625,-0.59375,Yes,Yes,False
22,100,3.0,105621,random_neurons_0,add_delta,14.671875,15.484375,-0.8125,Yes,Yes,False
22,100,3.0,105659,random_neurons_0,add_delta,12.671875,13.359375,-0.6875,Yes,Yes,False
22,100,3.0,105674,random_neurons_0,add_delta,17.421875,18.296875,-0.875,Yes,Yes,False
22,100,3.0,105724,random_neurons_0,add_delta,10.15625,10.6875,-0.53125,Yes,Yes,False
22,100,3.0,105789,random_neurons_0,add_delta,8.0,8.4375,-0.4375,Yes,Yes,False
22,100,3.0,105953,random_neurons_0,add_delta,9.46875,9.984375,-0.515625,Yes,Yes,False
22,100,3.0,106091,random_neurons_0,add_delta,10.15625,10.6875,-0.53125,Yes,Yes,False
22,100,3.0,106145,random_neurons_0,add_delta,11.671875,12.34375,-0.671875,Yes,Yes,False
22,100,3.0,106165,random_neurons_0,add_delta,10.75,11.34375,-0.59375,Yes,Yes,False
22,100,3.0,106219,random_neurons_0,add_delta,7.5,7.9375,-0.4375,Yes,Yes,False
22,100,3.0,106317,random_neurons_0,add_delta,12.125,12.828125,-0.703125,Yes,Yes,False
22,100,3.0,106566,random_neurons_0,add_delta,7.4375,7.8125,-0.375,Yes,Yes,False
22,100,3.0,106702,random_neurons_0,add_delta,12.90625,13.59375,-0.6875,Yes,Yes,False
22,100,3.0,106703,random_neurons_0,add_delta,12.125,12.828125,-0.703125,Yes,Yes,False
22,100,3.0,107067,random_neurons_0,add_delta,10.34375,10.8125,-0.46875,Yes,Yes,False
22,100,3.0,100034,random_neurons_1,add_delta,8.21875,8.21875,0.0,Yes,Yes,False
22,100,3.0,100086,random_neurons_1,add_delta,17.515625,17.5625,-0.046875,Yes,Yes,False
22,100,3.0,100185,random_neurons_1,add_delta,17.578125,17.59375,-0.015625,Yes,Yes,False
22,100,3.0,100230,random_neurons_1,add_delta,11.71875,11.71875,0.0,Yes,Yes,False
22,100,3.0,100266,random_neurons_1,add_delta,0.34375,0.28125,0.0625,Yes,Yes,False
22,100,3.0,100279,random_neurons_1,add_delta,14.421875,14.4375,-0.015625,Yes,Yes,False
22,100,3.0,100394,random_neurons_1,add_delta,8.21875,8.21875,0.0,Yes,Yes,False
22,100,3.0,100505,random_neurons_1,add_delta,14.0625,14.078125,-0.015625,Yes,Yes,False
22,100,3.0,100619,random_neurons_1,add_delta,6.5625,6.59375,-0.03125,Yes,Yes,False
22,100,3.0,100791,random_neurons_1,add_delta,6.5625,6.59375,-0.03125,Yes,Yes,False
22,100,3.0,100850,random_neurons_1,add_delta,5.3125,5.3125,0.0,Yes,Yes,False
22,100,3.0,100909,random_neurons_1,add_delta,14.375,14.421875,-0.046875,Yes,Yes,False
22,100,3.0,100921,random_neurons_1,add_delta,14.515625,14.5,0.015625,Yes,Yes,False
22,100,3.0,100927,random_neurons_1,add_delta,11.71875,11.75,-0.03125,Yes,Yes,False
22,100,3.0,100962,random_neurons_1,add_delta,9.9375,9.96875,-0.03125,Yes,Yes,False
22,100,3.0,101157,random_neurons_1,add_delta,16.21875,16.25,-0.03125,Yes,Yes,False
22,100,3.0,101269,random_neurons_1,add_delta,13.34375,13.359375,-0.015625,Yes,Yes,False
22,100,3.0,101502,random_neurons_1,add_delta,14.515625,14.5,0.015625,Yes,Yes,False
22,100,3.0,101600,random_neurons_1,add_delta,12.015625,12.03125,-0.015625,Yes,Yes,False
22,100,3.0,101839,random_neurons_1,add_delta,12.96875,13.0,-0.03125,Yes,Yes,False
22,100,3.0,101975,random_neurons_1,add_delta,13.09375,13.125,-0.03125,Yes,Yes,False
22,100,3.0,101979,random_neurons_1,add_delta,12.21875,12.234375,-0.015625,Yes,Yes,False
22,100,3.0,102046,random_neurons_1,add_delta,15.734375,15.765625,-0.03125,Yes,Yes,False
22,100,3.0,102092,random_neurons_1,add_delta,13.53125,13.5625,-0.03125,Yes,Yes,False
22,100,3.0,102132,random_neurons_1,add_delta,15.28125,15.296875,-0.015625,Yes,Yes,False
22,100,3.0,102183,random_neurons_1,add_delta,11.21875,11.25,-0.03125,Yes,Yes,False
22,100,3.0,102187,random_neurons_1,add_delta,8.03125,8.0,0.03125,Yes,Yes,False
22,100,3.0,102215,random_neurons_1,add_delta,13.53125,13.5625,-0.03125,Yes,Yes,False
22,100,3.0,102232,random_neurons_1,add_delta,7.71875,7.71875,0.0,Yes,Yes,False
22,100,3.0,102242,random_neurons_1,add_delta,12.90625,12.9375,-0.03125,Yes,Yes,False
22,100,3.0,102285,random_neurons_1,add_delta,15.171875,15.203125,-0.03125,Yes,Yes,False
22,100,3.0,102360,random_neurons_1,add_delta,15.28125,15.296875,-0.015625,Yes,Yes,False
22,100,3.0,102393,random_neurons_1,add_delta,16.34375,16.40625,-0.0625,Yes,Yes,False
22,100,3.0,102441,random_neurons_1,add_delta,16.34375,16.40625,-0.0625,Yes,Yes,False
22,100,3.0,102559,random_neurons_1,add_delta,20.3125,20.34375,-0.03125,Yes,Yes,False
22,100,3.0,102596,random_neurons_1,add_delta,19.890625,19.953125,-0.0625,Yes,Yes,False
22,100,3.0,102646,random_neurons_1,add_delta,20.3125,20.34375,-0.03125,Yes,Yes,False
22,100,3.0,102648,random_neurons_1,add_delta,17.65625,17.71875,-0.0625,Yes,Yes,False
22,100,3.0,102704,random_neurons_1,add_delta,19.234375,19.28125,-0.046875,Yes,Yes,False
22,100,3.0,102782,random_neurons_1,add_delta,13.34375,13.375,-0.03125,Yes,Yes,False
22,100,3.0,102946,random_neurons_1,add_delta,16.71875,16.78125,-0.0625,Yes,Yes,False
22,100,3.0,102969,random_neurons_1,add_delta,16.203125,16.25,-0.046875,Yes,Yes,False
22,100,3.0,102993,random_neurons_1,add_delta,17.296875,17.359375,-0.0625,Yes,Yes,False
22,100,3.0,103074,random_neurons_1,add_delta,19.0625,19.078125,-0.015625,Yes,Yes,False
22,100,3.0,103108,random_neurons_1,add_delta,14.109375,14.140625,-0.03125,Yes,Yes,False
22,100,3.0,103124,random_neurons_1,add_delta,16.640625,16.671875,-0.03125,Yes,Yes,False
22,100,3.0,103167,random_neurons_1,add_delta,16.84375,16.890625,-0.046875,Yes,Yes,False
22,100,3.0,103188,random_neurons_1,add_delta,10.625,10.65625,-0.03125,Yes,Yes,False
22,100,3.0,103200,random_neurons_1,add_delta,16.71875,16.78125,-0.0625,Yes,Yes,False
22,100,3.0,103208,random_neurons_1,add_delta,17.78125,17.828125,-0.046875,Yes,Yes,False
22,100,3.0,103256,random_neurons_1,add_delta,17.015625,17.046875,-0.03125,Yes,Yes,False
22,100,3.0,103259,random_neurons_1,add_delta,17.203125,17.234375,-0.03125,Yes,Yes,False
22,100,3.0,103354,random_neurons_1,add_delta,14.109375,14.140625,-0.03125,Yes,Yes,False
22,100,3.0,103460,random_neurons_1,add_delta,20.65625,20.71875,-0.0625,Yes,Yes,False
22,100,3.0,103490,random_neurons_1,add_delta,16.953125,17.0,-0.046875,Yes,Yes,False
22,100,3.0,103566,random_neurons_1,add_delta,13.828125,13.890625,-0.0625,Yes,Yes,False
22,100,3.0,103628,random_neurons_1,add_delta,16.640625,16.671875,-0.03125,Yes,Yes,False
22,100,3.0,103672,random_neurons_1,add_delta,17.59375,17.640625,-0.046875,Yes,Yes,False
22,100,3.0,103679,random_neurons_1,add_delta,17.171875,17.203125,-0.03125,Yes,Yes,False
22,100,3.0,103689,random_neurons_1,add_delta,16.953125,17.0,-0.046875,Yes,Yes,False
22,100,3.0,103766,random_neurons_1,add_delta,20.5625,20.640625,-0.078125,Yes,Yes,False
22,100,3.0,103847,random_neurons_1,add_delta,11.734375,11.75,-0.015625,Yes,Yes,False
22,100,3.0,103920,random_neurons_1,add_delta,17.65625,17.71875,-0.0625,Yes,Yes,False
22,100,3.0,103998,random_neurons_1,add_delta,13.984375,14.0,-0.015625,Yes,Yes,False
22,100,3.0,104000,random_neurons_1,add_delta,17.59375,17.640625,-0.046875,Yes,Yes,False
22,100,3.0,104043,random_neurons_1,add_delta,19.96875,20.0,-0.03125,Yes,Yes,False
22,100,3.0,104083,random_neurons_1,add_delta,14.109375,14.140625,-0.03125,Yes,Yes,False
22,100,3.0,104315,random_neurons_1,add_delta,9.78125,9.78125,0.0,Yes,Yes,False
22,100,3.0,104463,random_neurons_1,add_delta,15.265625,15.296875,-0.03125,Yes,Yes,False
22,100,3.0,104537,random_neurons_1,add_delta,16.46875,16.546875,-0.078125,Yes,Yes,False
22,100,3.0,104539,random_neurons_1,add_delta,15.265625,15.296875,-0.03125,Yes,Yes,False
22,100,3.0,104645,random_neurons_1,add_delta,11.28125,11.3125,-0.03125,Yes,Yes,False
22,100,3.0,104689,random_neurons_1,add_delta,3.4375,3.4375,0.0,Yes,Yes,False
22,100,3.0,104702,random_neurons_1,add_delta,8.65625,8.65625,0.0,Yes,Yes,False
22,100,3.0,105079,random_neurons_1,add_delta,8.65625,8.65625,0.0,Yes,Yes,False
22,100,3.0,105098,random_neurons_1,add_delta,14.390625,14.421875,-0.03125,Yes,Yes,False
22,100,3.0,105160,random_neurons_1,add_delta,11.25,11.28125,-0.03125,Yes,Yes,False
22,100,3.0,105272,random_neurons_1,add_delta,14.484375,14.546875,-0.0625,Yes,Yes,False
22,100,3.0,105315,random_neurons_1,add_delta,13.015625,13.03125,-0.015625,Yes,Yes,False
22,100,3.0,105478,random_neurons_1,add_delta,10.03125,10.0,0.03125,Yes,Yes,False
22,100,3.0,105621,random_neurons_1,add_delta,14.671875,14.703125,-0.03125,Yes,Yes,False
22,100,3.0,105659,random_neurons_1,add_delta,12.671875,12.671875,0.0,Yes,Yes,False
22,100,3.0,105674,random_neurons_1,add_delta,17.421875,17.453125,-0.03125,Yes,Yes,False
