layer,k,scenario_id,control_type,ablation_mode,normal_margin,intervened_margin,delta_toward_yes,normal_decision,intervened_decision,no_to_yes_flip
23,5,100034,random_neurons_0,mean,-0.8125,-0.8125,0.0,No,No,False
23,5,100185,random_neurons_0,mean,-0.65625,-0.65625,0.0,No,No,False
23,5,100206,random_neurons_0,mean,-0.25,-0.28125,-0.03125,No,No,False
23,5,100394,random_neurons_0,mean,-0.0625,-0.0625,0.0,No,No,False
23,5,100459,random_neurons_0,mean,-1.875,-1.875,0.0,No,No,False
23,5,100505,random_neurons_0,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,100747,random_neurons_0,mean,-0.28125,-0.25,0.03125,No,No,False
23,5,100791,random_neurons_0,mean,-0.59375,-0.5625,0.03125,No,No,False
23,5,100798,random_neurons_0,mean,-0.1875,-0.15625,0.03125,No,No,False
23,5,100850,random_neurons_0,mean,-0.34375,-0.34375,0.0,No,No,False
23,5,100919,random_neurons_0,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,100921,random_neurons_0,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,100927,random_neurons_0,mean,-0.40625,-0.375,0.03125,No,No,False
23,5,100962,random_neurons_0,mean,-0.25,-0.25,0.0,No,No,False
23,5,101109,random_neurons_0,mean,-1.125,-1.09375,0.03125,No,No,False
23,5,101157,random_neurons_0,mean,-0.84375,-0.84375,0.0,No,No,False
23,5,101397,random_neurons_0,mean,0.0,0.03125,0.03125,No,Yes,True
23,5,101521,random_neurons_0,mean,-0.34375,-0.375,-0.03125,No,No,False
23,5,101559,random_neurons_0,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,101582,random_neurons_0,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,101660,random_neurons_0,mean,-2.84375,-2.84375,0.0,No,No,False
23,5,101678,random_neurons_0,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,101979,random_neurons_0,mean,-0.0625,-0.0625,0.0,No,No,False
23,5,101985,random_neurons_0,mean,-0.96875,-1.0,-0.03125,No,No,False
23,5,102112,random_neurons_0,mean,-0.53125,-0.53125,0.0,No,No,False
23,5,102183,random_neurons_0,mean,-0.59375,-0.59375,0.0,No,No,False
23,5,102187,random_neurons_0,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,102242,random_neurons_0,mean,-2.15625,-2.15625,0.0,No,No,False
23,5,102269,random_neurons_0,mean,-0.34375,-0.34375,0.0,No,No,False
23,5,102285,random_neurons_0,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,102334,random_neurons_0,mean,-0.875,-0.90625,-0.03125,No,No,False
23,5,102393,random_neurons_0,mean,-0.75,-0.75,0.0,No,No,False
23,5,102470,random_neurons_0,mean,-1.0,-1.0,0.0,No,No,False
23,5,102559,random_neurons_0,mean,-0.3125,-0.3125,0.0,No,No,False
23,5,102596,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102600,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102646,random_neurons_0,mean,-0.34375,-0.3125,0.03125,No,No,False
23,5,102648,random_neurons_0,mean,-0.03125,0.0,0.03125,No,No,False
23,5,102663,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102704,random_neurons_0,mean,-0.65625,-0.625,0.03125,No,No,False
23,5,102734,random_neurons_0,mean,-0.25,-0.25,0.0,No,No,False
23,5,102761,random_neurons_0,mean,-1.1875,-1.1875,0.0,No,No,False
23,5,102770,random_neurons_0,mean,-0.25,-0.28125,-0.03125,No,No,False
23,5,102782,random_neurons_0,mean,-0.09375,-0.0625,0.03125,No,No,False
23,5,102833,random_neurons_0,mean,-0.21875,-0.1875,0.03125,No,No,False
23,5,102946,random_neurons_0,mean,-1.125,-1.125,0.0,No,No,False
23,5,102969,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,103124,random_neurons_0,mean,-0.90625,-0.90625,0.0,No,No,False
23,5,103156,random_neurons_0,mean,-0.375,-0.40625,-0.03125,No,No,False
23,5,103239,random_neurons_0,mean,-0.375,-0.375,0.0,No,No,False
23,5,103354,random_neurons_0,mean,-0.71875,-0.71875,0.0,No,No,False
23,5,103377,random_neurons_0,mean,-0.09375,-0.125,-0.03125,No,No,False
23,5,103382,random_neurons_0,mean,-1.5,-1.46875,0.03125,No,No,False
23,5,103470,random_neurons_0,mean,-0.25,-0.25,0.0,No,No,False
23,5,103582,random_neurons_0,mean,-0.53125,-0.53125,0.0,No,No,False
23,5,103628,random_neurons_0,mean,-0.5625,-0.53125,0.03125,No,No,False
23,5,103671,random_neurons_0,mean,-1.96875,-1.96875,0.0,No,No,False
23,5,103672,random_neurons_0,mean,-0.375,-0.375,0.0,No,No,False
23,5,103691,random_neurons_0,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,103766,random_neurons_0,mean,-0.625,-0.625,0.0,No,No,False
23,5,103792,random_neurons_0,mean,-0.28125,-0.28125,0.0,No,No,False
23,5,103847,random_neurons_0,mean,-0.46875,-0.46875,0.0,No,No,False
23,5,103920,random_neurons_0,mean,-0.28125,-0.28125,0.0,No,No,False
23,5,103971,random_neurons_0,mean,-0.90625,-0.90625,0.0,No,No,False
23,5,103998,random_neurons_0,mean,-0.65625,-0.625,0.03125,No,No,False
23,5,104043,random_neurons_0,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,104083,random_neurons_0,mean,-0.84375,-0.84375,0.0,No,No,False
23,5,104114,random_neurons_0,mean,-1.0625,-1.0625,0.0,No,No,False
23,5,104217,random_neurons_0,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,104248,random_neurons_0,mean,-0.84375,-0.875,-0.03125,No,No,False
23,5,104384,random_neurons_0,mean,-2.25,-2.28125,-0.03125,No,No,False
23,5,104463,random_neurons_0,mean,-0.4375,-0.46875,-0.03125,No,No,False
23,5,104514,random_neurons_0,mean,-2.28125,-2.28125,0.0,No,No,False
23,5,104537,random_neurons_0,mean,-0.3125,-0.3125,0.0,No,No,False
23,5,104606,random_neurons_0,mean,-0.03125,0.0,0.03125,No,No,False
23,5,104688,random_neurons_0,mean,-0.4375,-0.4375,0.0,No,No,False
23,5,104689,random_neurons_0,mean,-2.4375,-2.4375,0.0,No,No,False
23,5,104828,random_neurons_0,mean,-0.125,-0.15625,-0.03125,No,No,False
23,5,104957,random_neurons_0,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,105160,random_neurons_0,mean,-0.8125,-0.8125,0.0,No,No,False
23,5,105315,random_neurons_0,mean,-0.875,-0.90625,-0.03125,No,No,False
23,5,105478,random_neurons_0,mean,-0.96875,-0.96875,0.0,No,No,False
23,5,105569,random_neurons_0,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,105659,random_neurons_0,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,105724,random_neurons_0,mean,-0.15625,-0.15625,0.0,No,No,False
23,5,105789,random_neurons_0,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,105796,random_neurons_0,mean,-0.03125,-0.0625,-0.03125,No,No,False
23,5,105798,random_neurons_0,mean,-0.75,-0.75,0.0,No,No,False
23,5,105953,random_neurons_0,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,106145,random_neurons_0,mean,-1.90625,-1.90625,0.0,No,No,False
23,5,106278,random_neurons_0,mean,-0.65625,-0.65625,0.0,No,No,False
23,5,106314,random_neurons_0,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,106566,random_neurons_0,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,106702,random_neurons_0,mean,-0.21875,-0.1875,0.03125,No,No,False
23,5,106703,random_neurons_0,mean,-0.21875,-0.21875,0.0,No,No,False
23,5,100034,random_neurons_1,mean,-0.8125,-0.8125,0.0,No,No,False
23,5,100185,random_neurons_1,mean,-0.65625,-0.65625,0.0,No,No,False
23,5,100206,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
23,5,100394,random_neurons_1,mean,-0.0625,-0.0625,0.0,No,No,False
23,5,100459,random_neurons_1,mean,-1.875,-1.875,0.0,No,No,False
23,5,100505,random_neurons_1,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,100747,random_neurons_1,mean,-0.28125,-0.25,0.03125,No,No,False
23,5,100791,random_neurons_1,mean,-0.59375,-0.5625,0.03125,No,No,False
23,5,100798,random_neurons_1,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,100850,random_neurons_1,mean,-0.34375,-0.3125,0.03125,No,No,False
23,5,100919,random_neurons_1,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,100921,random_neurons_1,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,100927,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,100962,random_neurons_1,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,101109,random_neurons_1,mean,-1.125,-1.125,0.0,No,No,False
23,5,101157,random_neurons_1,mean,-0.84375,-0.84375,0.0,No,No,False
23,5,101397,random_neurons_1,mean,0.0,0.03125,0.03125,No,Yes,True
23,5,101521,random_neurons_1,mean,-0.34375,-0.375,-0.03125,No,No,False
23,5,101559,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,101582,random_neurons_1,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,101660,random_neurons_1,mean,-2.84375,-2.84375,0.0,No,No,False
23,5,101678,random_neurons_1,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,101979,random_neurons_1,mean,-0.0625,-0.0625,0.0,No,No,False
23,5,101985,random_neurons_1,mean,-0.96875,-1.0,-0.03125,No,No,False
23,5,102112,random_neurons_1,mean,-0.53125,-0.53125,0.0,No,No,False
23,5,102183,random_neurons_1,mean,-0.59375,-0.59375,0.0,No,No,False
23,5,102187,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,102242,random_neurons_1,mean,-2.15625,-2.15625,0.0,No,No,False
23,5,102269,random_neurons_1,mean,-0.34375,-0.34375,0.0,No,No,False
23,5,102285,random_neurons_1,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,102334,random_neurons_1,mean,-0.875,-0.875,0.0,No,No,False
23,5,102393,random_neurons_1,mean,-0.75,-0.75,0.0,No,No,False
23,5,102470,random_neurons_1,mean,-1.0,-1.0,0.0,No,No,False
23,5,102559,random_neurons_1,mean,-0.3125,-0.3125,0.0,No,No,False
23,5,102596,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102600,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102646,random_neurons_1,mean,-0.34375,-0.34375,0.0,No,No,False
23,5,102648,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,102663,random_neurons_1,mean,-0.40625,-0.375,0.03125,No,No,False
23,5,102704,random_neurons_1,mean,-0.65625,-0.625,0.03125,No,No,False
23,5,102734,random_neurons_1,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,102761,random_neurons_1,mean,-1.1875,-1.21875,-0.03125,No,No,False
23,5,102770,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
23,5,102782,random_neurons_1,mean,-0.09375,-0.09375,0.0,No,No,False
23,5,102833,random_neurons_1,mean,-0.21875,-0.1875,0.03125,No,No,False
23,5,102946,random_neurons_1,mean,-1.125,-1.125,0.0,No,No,False
23,5,102969,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,103124,random_neurons_1,mean,-0.90625,-0.9375,-0.03125,No,No,False
23,5,103156,random_neurons_1,mean,-0.375,-0.375,0.0,No,No,False
23,5,103239,random_neurons_1,mean,-0.375,-0.375,0.0,No,No,False
23,5,103354,random_neurons_1,mean,-0.71875,-0.6875,0.03125,No,No,False
23,5,103377,random_neurons_1,mean,-0.09375,-0.09375,0.0,No,No,False
23,5,103382,random_neurons_1,mean,-1.5,-1.5,0.0,No,No,False
23,5,103470,random_neurons_1,mean,-0.25,-0.25,0.0,No,No,False
23,5,103582,random_neurons_1,mean,-0.53125,-0.53125,0.0,No,No,False
23,5,103628,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,103671,random_neurons_1,mean,-1.96875,-1.96875,0.0,No,No,False
23,5,103672,random_neurons_1,mean,-0.375,-0.34375,0.03125,No,No,False
23,5,103691,random_neurons_1,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,103766,random_neurons_1,mean,-0.625,-0.625,0.0,No,No,False
23,5,103792,random_neurons_1,mean,-0.28125,-0.28125,0.0,No,No,False
23,5,103847,random_neurons_1,mean,-0.46875,-0.46875,0.0,No,No,False
23,5,103920,random_neurons_1,mean,-0.28125,-0.25,0.03125,No,No,False
23,5,103971,random_neurons_1,mean,-0.90625,-0.90625,0.0,No,No,False
23,5,103998,random_neurons_1,mean,-0.65625,-0.65625,0.0,No,No,False
23,5,104043,random_neurons_1,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,104083,random_neurons_1,mean,-0.84375,-0.84375,0.0,No,No,False
23,5,104114,random_neurons_1,mean,-1.0625,-1.09375,-0.03125,No,No,False
23,5,104217,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,104248,random_neurons_1,mean,-0.84375,-0.875,-0.03125,No,No,False
23,5,104384,random_neurons_1,mean,-2.25,-2.25,0.0,No,No,False
23,5,104463,random_neurons_1,mean,-0.4375,-0.4375,0.0,No,No,False
23,5,104514,random_neurons_1,mean,-2.28125,-2.28125,0.0,No,No,False
23,5,104537,random_neurons_1,mean,-0.3125,-0.3125,0.0,No,No,False
23,5,104606,random_neurons_1,mean,-0.03125,0.0,0.03125,No,No,False
23,5,104688,random_neurons_1,mean,-0.4375,-0.4375,0.0,No,No,False
23,5,104689,random_neurons_1,mean,-2.4375,-2.40625,0.03125,No,No,False
23,5,104828,random_neurons_1,mean,-0.125,-0.125,0.0,No,No,False
23,5,104957,random_neurons_1,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,105160,random_neurons_1,mean,-0.8125,-0.8125,0.0,No,No,False
23,5,105315,random_neurons_1,mean,-0.875,-0.875,0.0,No,No,False
23,5,105478,random_neurons_1,mean,-0.96875,-1.0,-0.03125,No,No,False
23,5,105569,random_neurons_1,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,105659,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,105724,random_neurons_1,mean,-0.15625,-0.15625,0.0,No,No,False
23,5,105789,random_neurons_1,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,105796,random_neurons_1,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,105798,random_neurons_1,mean,-0.75,-0.75,0.0,No,No,False
23,5,105953,random_neurons_1,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,106145,random_neurons_1,mean,-1.90625,-1.90625,0.0,No,No,False
23,5,106278,random_neurons_1,mean,-0.65625,-0.625,0.03125,No,No,False
23,5,106314,random_neurons_1,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,106566,random_neurons_1,mean,-0.1875,-0.21875,-0.03125,No,No,False
23,5,106702,random_neurons_1,mean,-0.21875,-0.21875,0.0,No,No,False
23,5,106703,random_neurons_1,mean,-0.21875,-0.21875,0.0,No,No,False
23,5,100034,random_neurons_2,mean,-0.8125,-0.8125,0.0,No,No,False
23,5,100185,random_neurons_2,mean,-0.65625,-0.65625,0.0,No,No,False
23,5,100206,random_neurons_2,mean,-0.25,-0.25,0.0,No,No,False
23,5,100394,random_neurons_2,mean,-0.0625,-0.0625,0.0,No,No,False
23,5,100459,random_neurons_2,mean,-1.875,-1.875,0.0,No,No,False
23,5,100505,random_neurons_2,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,100747,random_neurons_2,mean,-0.28125,-0.28125,0.0,No,No,False
23,5,100791,random_neurons_2,mean,-0.59375,-0.5625,0.03125,No,No,False
23,5,100798,random_neurons_2,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,100850,random_neurons_2,mean,-0.34375,-0.3125,0.03125,No,No,False
23,5,100919,random_neurons_2,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,100921,random_neurons_2,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,100927,random_neurons_2,mean,-0.40625,-0.375,0.03125,No,No,False
23,5,100962,random_neurons_2,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,101109,random_neurons_2,mean,-1.125,-1.125,0.0,No,No,False
23,5,101157,random_neurons_2,mean,-0.84375,-0.84375,0.0,No,No,False
23,5,101397,random_neurons_2,mean,0.0,0.03125,0.03125,No,Yes,True
23,5,101521,random_neurons_2,mean,-0.34375,-0.34375,0.0,No,No,False
23,5,101559,random_neurons_2,mean,-0.03125,-0.03125,0.0,No,No,False
23,5,101582,random_neurons_2,mean,-1.15625,-1.1875,-0.03125,No,No,False
23,5,101660,random_neurons_2,mean,-2.84375,-2.84375,0.0,No,No,False
23,5,101678,random_neurons_2,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,101979,random_neurons_2,mean,-0.0625,-0.0625,0.0,No,No,False
23,5,101985,random_neurons_2,mean,-0.96875,-1.0,-0.03125,No,No,False
23,5,102112,random_neurons_2,mean,-0.53125,-0.53125,0.0,No,No,False
23,5,102183,random_neurons_2,mean,-0.59375,-0.59375,0.0,No,No,False
23,5,102187,random_neurons_2,mean,-0.03125,0.0,0.03125,No,No,False
23,5,102242,random_neurons_2,mean,-2.15625,-2.15625,0.0,No,No,False
23,5,102269,random_neurons_2,mean,-0.34375,-0.34375,0.0,No,No,False
23,5,102285,random_neurons_2,mean,-1.15625,-1.15625,0.0,No,No,False
23,5,102334,random_neurons_2,mean,-0.875,-0.90625,-0.03125,No,No,False
23,5,102393,random_neurons_2,mean,-0.75,-0.75,0.0,No,No,False
23,5,102470,random_neurons_2,mean,-1.0,-1.0,0.0,No,No,False
23,5,102559,random_neurons_2,mean,-0.3125,-0.3125,0.0,No,No,False
23,5,102596,random_neurons_2,mean,-0.40625,-0.375,0.03125,No,No,False
23,5,102600,random_neurons_2,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102646,random_neurons_2,mean,-0.34375,-0.3125,0.03125,No,No,False
23,5,102648,random_neurons_2,mean,-0.03125,0.0,0.03125,No,No,False
23,5,102663,random_neurons_2,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,102704,random_neurons_2,mean,-0.65625,-0.625,0.03125,No,No,False
23,5,102734,random_neurons_2,mean,-0.25,-0.25,0.0,No,No,False
23,5,102761,random_neurons_2,mean,-1.1875,-1.21875,-0.03125,No,No,False
23,5,102770,random_neurons_2,mean,-0.25,-0.25,0.0,No,No,False
23,5,102782,random_neurons_2,mean,-0.09375,-0.09375,0.0,No,No,False
23,5,102833,random_neurons_2,mean,-0.21875,-0.1875,0.03125,No,No,False
23,5,102946,random_neurons_2,mean,-1.125,-1.125,0.0,No,No,False
23,5,102969,random_neurons_2,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,103124,random_neurons_2,mean,-0.90625,-0.9375,-0.03125,No,No,False
23,5,103156,random_neurons_2,mean,-0.375,-0.375,0.0,No,No,False
23,5,103239,random_neurons_2,mean,-0.375,-0.375,0.0,No,No,False
23,5,103354,random_neurons_2,mean,-0.71875,-0.71875,0.0,No,No,False
23,5,103377,random_neurons_2,mean,-0.09375,-0.09375,0.0,No,No,False
23,5,103382,random_neurons_2,mean,-1.5,-1.5,0.0,No,No,False
23,5,103470,random_neurons_2,mean,-0.25,-0.28125,-0.03125,No,No,False
23,5,103582,random_neurons_2,mean,-0.53125,-0.5,0.03125,No,No,False
23,5,103628,random_neurons_2,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,103671,random_neurons_2,mean,-1.96875,-2.0,-0.03125,No,No,False
23,5,103672,random_neurons_2,mean,-0.375,-0.34375,0.03125,No,No,False
23,5,103691,random_neurons_2,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,103766,random_neurons_2,mean,-0.625,-0.625,0.0,No,No,False
23,5,103792,random_neurons_2,mean,-0.28125,-0.28125,0.0,No,No,False
23,5,103847,random_neurons_2,mean,-0.46875,-0.46875,0.0,No,No,False
23,5,103920,random_neurons_2,mean,-0.28125,-0.28125,0.0,No,No,False
23,5,103971,random_neurons_2,mean,-0.90625,-0.90625,0.0,No,No,False
23,5,103998,random_neurons_2,mean,-0.65625,-0.65625,0.0,No,No,False
23,5,104043,random_neurons_2,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,104083,random_neurons_2,mean,-0.84375,-0.84375,0.0,No,No,False
23,5,104114,random_neurons_2,mean,-1.0625,-1.09375,-0.03125,No,No,False
23,5,104217,random_neurons_2,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,104248,random_neurons_2,mean,-0.84375,-0.875,-0.03125,No,No,False
23,5,104384,random_neurons_2,mean,-2.25,-2.25,0.0,No,No,False
23,5,104463,random_neurons_2,mean,-0.4375,-0.4375,0.0,No,No,False
23,5,104514,random_neurons_2,mean,-2.28125,-2.28125,0.0,No,No,False
23,5,104537,random_neurons_2,mean,-0.3125,-0.3125,0.0,No,No,False
23,5,104606,random_neurons_2,mean,-0.03125,0.0,0.03125,No,No,False
23,5,104688,random_neurons_2,mean,-0.4375,-0.4375,0.0,No,No,False
23,5,104689,random_neurons_2,mean,-2.4375,-2.40625,0.03125,No,No,False
23,5,104828,random_neurons_2,mean,-0.125,-0.15625,-0.03125,No,No,False
23,5,104957,random_neurons_2,mean,-0.40625,-0.40625,0.0,No,No,False
23,5,105160,random_neurons_2,mean,-0.8125,-0.8125,0.0,No,No,False
23,5,105315,random_neurons_2,mean,-0.875,-0.875,0.0,No,No,False
23,5,105478,random_neurons_2,mean,-0.96875,-0.96875,0.0,No,No,False
23,5,105569,random_neurons_2,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,105659,random_neurons_2,mean,-0.5625,-0.53125,0.03125,No,No,False
23,5,105724,random_neurons_2,mean,-0.15625,-0.15625,0.0,No,No,False
23,5,105789,random_neurons_2,mean,-0.78125,-0.78125,0.0,No,No,False
23,5,105796,random_neurons_2,mean,-0.03125,-0.0625,-0.03125,No,No,False
23,5,105798,random_neurons_2,mean,-0.75,-0.75,0.0,No,No,False
23,5,105953,random_neurons_2,mean,-0.25,-0.21875,0.03125,No,No,False
23,5,106145,random_neurons_2,mean,-1.90625,-1.90625,0.0,No,No,False
23,5,106278,random_neurons_2,mean,-0.65625,-0.625,0.03125,No,No,False
23,5,106314,random_neurons_2,mean,-0.5625,-0.5625,0.0,No,No,False
23,5,106566,random_neurons_2,mean,-0.1875,-0.1875,0.0,No,No,False
23,5,106702,random_neurons_2,mean,-0.21875,-0.21875,0.0,No,No,False
23,5,106703,random_neurons_2,mean,-0.21875,-0.21875,0.0,No,No,False
23,10,100034,top_writer_neurons,mean,-0.8125,0.9375,1.75,No,Yes,True
23,10,100185,top_writer_neurons,mean,-0.65625,1.59375,2.25,No,Yes,True
23,10,100206,top_writer_neurons,mean,-0.25,1.59375,1.84375,No,Yes,True
23,10,100394,top_writer_neurons,mean,-0.0625,1.53125,1.59375,No,Yes,True
23,10,100459,top_writer_neurons,mean,-1.875,0.8125,2.6875,No,Yes,True
23,10,100505,top_writer_neurons,mean,-0.78125,1.5625,2.34375,No,Yes,True
23,10,100747,top_writer_neurons,mean,-0.28125,1.8125,2.09375,No,Yes,True
23,10,100791,top_writer_neurons,mean,-0.59375,1.625,2.21875,No,Yes,True
23,10,100798,top_writer_neurons,mean,-0.1875,2.0625,2.25,No,Yes,True
23,10,100850,top_writer_neurons,mean,-0.34375,1.9375,2.28125,No,Yes,True
23,10,100919,top_writer_neurons,mean,-0.1875,1.90625,2.09375,No,Yes,True
23,10,100921,top_writer_neurons,mean,-0.78125,1.46875,2.25,No,Yes,True
23,10,100927,top_writer_neurons,mean,-0.40625,1.53125,1.9375,No,Yes,True
23,10,100962,top_writer_neurons,mean,-0.25,1.9375,2.1875,No,Yes,True
23,10,101109,top_writer_neurons,mean,-1.125,1.09375,2.21875,No,Yes,True
23,10,101157,top_writer_neurons,mean,-0.84375,1.84375,2.6875,No,Yes,True
23,10,101397,top_writer_neurons,mean,0.0,1.96875,1.96875,No,Yes,True
23,10,101521,top_writer_neurons,mean,-0.34375,1.875,2.21875,No,Yes,True
23,10,101559,top_writer_neurons,mean,-0.03125,1.96875,2.0,No,Yes,True
23,10,101582,top_writer_neurons,mean,-1.15625,1.03125,2.1875,No,Yes,True
23,10,101660,top_writer_neurons,mean,-2.84375,1.28125,4.125,No,Yes,True
23,10,101678,top_writer_neurons,mean,-1.15625,1.59375,2.75,No,Yes,True
23,10,101979,top_writer_neurons,mean,-0.0625,2.3125,2.375,No,Yes,True
23,10,101985,top_writer_neurons,mean,-0.96875,1.6875,2.65625,No,Yes,True
23,10,102112,top_writer_neurons,mean,-0.53125,1.25,1.78125,No,Yes,True
23,10,102183,top_writer_neurons,mean,-0.59375,1.375,1.96875,No,Yes,True
23,10,102187,top_writer_neurons,mean,-0.03125,2.5625,2.59375,No,Yes,True
23,10,102242,top_writer_neurons,mean,-2.15625,1.03125,3.1875,No,Yes,True
23,10,102269,top_writer_neurons,mean,-0.34375,2.34375,2.6875,No,Yes,True
23,10,102285,top_writer_neurons,mean,-1.15625,1.9375,3.09375,No,Yes,True
23,10,102334,top_writer_neurons,mean,-0.875,1.71875,2.59375,No,Yes,True
23,10,102393,top_writer_neurons,mean,-0.75,1.5625,2.3125,No,Yes,True
23,10,102470,top_writer_neurons,mean,-1.0,2.34375,3.34375,No,Yes,True
23,10,102559,top_writer_neurons,mean,-0.3125,2.03125,2.34375,No,Yes,True
23,10,102596,top_writer_neurons,mean,-0.40625,1.78125,2.1875,No,Yes,True
23,10,102600,top_writer_neurons,mean,-0.40625,1.84375,2.25,No,Yes,True
23,10,102646,top_writer_neurons,mean,-0.34375,1.9375,2.28125,No,Yes,True
23,10,102648,top_writer_neurons,mean,-0.03125,2.4375,2.46875,No,Yes,True
23,10,102663,top_writer_neurons,mean,-0.40625,1.71875,2.125,No,Yes,True
23,10,102704,top_writer_neurons,mean,-0.65625,1.46875,2.125,No,Yes,True
23,10,102734,top_writer_neurons,mean,-0.25,2.0625,2.3125,No,Yes,True
23,10,102761,top_writer_neurons,mean,-1.1875,1.09375,2.28125,No,Yes,True
23,10,102770,top_writer_neurons,mean,-0.25,2.0625,2.3125,No,Yes,True
23,10,102782,top_writer_neurons,mean,-0.09375,2.0,2.09375,No,Yes,True
23,10,102833,top_writer_neurons,mean,-0.21875,2.0,2.21875,No,Yes,True
23,10,102946,top_writer_neurons,mean,-1.125,1.34375,2.46875,No,Yes,True
23,10,102969,top_writer_neurons,mean,-0.40625,1.59375,2.0,No,Yes,True
23,10,103124,top_writer_neurons,mean,-0.90625,1.3125,2.21875,No,Yes,True
23,10,103156,top_writer_neurons,mean,-0.375,1.8125,2.1875,No,Yes,True
23,10,103239,top_writer_neurons,mean,-0.375,1.875,2.25,No,Yes,True
23,10,103354,top_writer_neurons,mean,-0.71875,1.78125,2.5,No,Yes,True
23,10,103377,top_writer_neurons,mean,-0.09375,1.9375,2.03125,No,Yes,True
23,10,103382,top_writer_neurons,mean,-1.5,0.84375,2.34375,No,Yes,True
23,10,103470,top_writer_neurons,mean,-0.25,2.03125,2.28125,No,Yes,True
23,10,103582,top_writer_neurons,mean,-0.53125,1.625,2.15625,No,Yes,True
23,10,103628,top_writer_neurons,mean,-0.5625,1.3125,1.875,No,Yes,True
23,10,103671,top_writer_neurons,mean,-1.96875,0.4375,2.40625,No,Yes,True
23,10,103672,top_writer_neurons,mean,-0.375,2.15625,2.53125,No,Yes,True
23,10,103691,top_writer_neurons,mean,-0.1875,2.0625,2.25,No,Yes,True
23,10,103766,top_writer_neurons,mean,-0.625,1.5625,2.1875,No,Yes,True
