layer,neuron,writer_score,selection_name,control_type,k,random_id
22,1927,-0.0012148392,L22_random_top50_r0,random_neurons,50,0
22,13980,-0.0012779197,L22_random_top50_r0,random_neurons,50,0
22,17469,-0.0018929295,L22_random_top50_r0,random_neurons,50,0
22,295,-0.0023641519,L22_random_top50_r0,random_neurons,50,0
22,12806,-0.003688975,L22_random_top50_r0,random_neurons,50,0
22,11157,0.0047984454,L22_random_top100_r0,random_neurons,100,0
22,782,0.0046911044,L22_random_top100_r0,random_neurons,100,0
22,16100,0.0028679017,L22_random_top100_r0,random_neurons,100,0
22,3504,0.0028264727,L22_random_top100_r0,random_neurons,100,0
22,18486,0.0027668595,L22_random_top100_r0,random_neurons,100,0
22,8606,0.0025674133,L22_random_top100_r0,random_neurons,100,0
22,6433,0.0021079252,L22_random_top100_r0,random_neurons,100,0
22,7765,0.0020700046,L22_random_top100_r0,random_neurons,100,0
22,2692,0.0020046001,L22_random_top100_r0,random_neurons,100,0
22,13026,0.0018582799,L22_random_top100_r0,random_neurons,100,0
22,7061,0.0016506953,L22_random_top100_r0,random_neurons,100,0
22,6229,0.0015483917,L22_random_top100_r0,random_neurons,100,0
22,15655,0.001500942,L22_random_top100_r0,random_neurons,100,0
22,6107,0.0013607519,L22_random_top100_r0,random_neurons,100,0
22,16893,0.0012004026,L22_random_top100_r0,random_neurons,100,0
22,7005,0.0011949034,L22_random_top100_r0,random_neurons,100,0
22,7583,0.0009365591,L22_random_top100_r0,random_neurons,100,0
22,12646,0.00086712494,L22_random_top100_r0,random_neurons,100,0
22,9067,0.0008517755,L22_random_top100_r0,random_neurons,100,0
22,4933,0.00084650004,L22_random_top100_r0,random_neurons,100,0
22,8024,0.00067173253,L22_random_top100_r0,random_neurons,100,0
22,1001,0.0006698258,L22_random_top100_r0,random_neurons,100,0
22,7769,0.0006343171,L22_random_top100_r0,random_neurons,100,0
22,2567,0.0004446433,L22_random_top100_r0,random_neurons,100,0
22,15635,0.00038794044,L22_random_top100_r0,random_neurons,100,0
22,2434,0.00033794134,L22_random_top100_r0,random_neurons,100,0
22,3807,0.0002860432,L22_random_top100_r0,random_neurons,100,0
22,2967,0.0002486529,L22_random_top100_r0,random_neurons,100,0
22,12533,0.00022145559,L22_random_top100_r0,random_neurons,100,0
22,807,0.00021192861,L22_random_top100_r0,random_neurons,100,0
22,9381,0.00020351564,L22_random_top100_r0,random_neurons,100,0
22,3818,0.000170068,L22_random_top100_r0,random_neurons,100,0
22,9891,0.00013976518,L22_random_top100_r0,random_neurons,100,0
22,11484,0.00013259829,L22_random_top100_r0,random_neurons,100,0
22,17967,0.000125578,L22_random_top100_r0,random_neurons,100,0
22,3939,0.00012198983,L22_random_top100_r0,random_neurons,100,0
22,402,0.000112554764,L22_random_top100_r0,random_neurons,100,0
22,11496,0.000101542224,L22_random_top100_r0,random_neurons,100,0
22,9922,9.310082e-05,L22_random_top100_r0,random_neurons,100,0
22,4974,7.055331e-05,L22_random_top100_r0,random_neurons,100,0
22,12355,5.696214e-05,L22_random_top100_r0,random_neurons,100,0
22,16026,4.2108106e-05,L22_random_top100_r0,random_neurons,100,0
22,161,2.5447944e-05,L22_random_top100_r0,random_neurons,100,0
22,1490,4.565665e-06,L22_random_top100_r0,random_neurons,100,0
22,9806,2.9319647e-06,L22_random_top100_r0,random_neurons,100,0
22,1879,-3.8138928e-06,L22_random_top100_r0,random_neurons,100,0
22,5599,-1.0297009e-05,L22_random_top100_r0,random_neurons,100,0
22,17475,-2.1206935e-05,L22_random_top100_r0,random_neurons,100,0
22,5343,-7.112395e-05,L22_random_top100_r0,random_neurons,100,0
22,9506,-7.589635e-05,L22_random_top100_r0,random_neurons,100,0
22,6871,-8.640492e-05,L22_random_top100_r0,random_neurons,100,0
22,6703,-0.00012629542,L22_random_top100_r0,random_neurons,100,0
22,18536,-0.0001600435,L22_random_top100_r0,random_neurons,100,0
22,17135,-0.000165429,L22_random_top100_r0,random_neurons,100,0
22,1687,-0.00018126723,L22_random_top100_r0,random_neurons,100,0
22,14189,-0.00019754285,L22_random_top100_r0,random_neurons,100,0
22,2448,-0.00028112787,L22_random_top100_r0,random_neurons,100,0
22,2791,-0.0002818399,L22_random_top100_r0,random_neurons,100,0
22,5632,-0.00028811514,L22_random_top100_r0,random_neurons,100,0
22,2237,-0.0003815141,L22_random_top100_r0,random_neurons,100,0
22,11415,-0.00040756207,L22_random_top100_r0,random_neurons,100,0
22,11333,-0.00047136904,L22_random_top100_r0,random_neurons,100,0
22,12402,-0.0004924266,L22_random_top100_r0,random_neurons,100,0
22,10818,-0.0005481089,L22_random_top100_r0,random_neurons,100,0
22,5087,-0.0005780724,L22_random_top100_r0,random_neurons,100,0
22,690,-0.0005822475,L22_random_top100_r0,random_neurons,100,0
22,6665,-0.0006103367,L22_random_top100_r0,random_neurons,100,0
22,17383,-0.0006188697,L22_random_top100_r0,random_neurons,100,0
22,16748,-0.0007020798,L22_random_top100_r0,random_neurons,100,0
22,6161,-0.0007082681,L22_random_top100_r0,random_neurons,100,0
22,18868,-0.0007229565,L22_random_top100_r0,random_neurons,100,0
22,5364,-0.00074870023,L22_random_top100_r0,random_neurons,100,0
22,13949,-0.0009636709,L22_random_top100_r0,random_neurons,100,0
22,10570,-0.0009722308,L22_random_top100_r0,random_neurons,100,0
22,10177,-0.0010141358,L22_random_top100_r0,random_neurons,100,0
22,8245,-0.0012127778,L22_random_top100_r0,random_neurons,100,0
22,13367,-0.0012874415,L22_random_top100_r0,random_neurons,100,0
22,11162,-0.0013574179,L22_random_top100_r0,random_neurons,100,0
22,7167,-0.0013721727,L22_random_top100_r0,random_neurons,100,0
22,10505,-0.0015389284,L22_random_top100_r0,random_neurons,100,0
22,11574,-0.0015784155,L22_random_top100_r0,random_neurons,100,0
22,5933,-0.001587914,L22_random_top100_r0,random_neurons,100,0
22,1236,-0.001660005,L22_random_top100_r0,random_neurons,100,0
22,11787,-0.0017042747,L22_random_top100_r0,random_neurons,100,0
22,14022,-0.0021333345,L22_random_top100_r0,random_neurons,100,0
22,15298,-0.0021525752,L22_random_top100_r0,random_neurons,100,0
22,1907,-0.002195304,L22_random_top100_r0,random_neurons,100,0
22,10416,-0.0023065999,L22_random_top100_r0,random_neurons,100,0
22,1361,-0.0024744298,L22_random_top100_r0,random_neurons,100,0
22,17823,-0.0025705323,L22_random_top100_r0,random_neurons,100,0
22,7696,-0.0025721432,L22_random_top100_r0,random_neurons,100,0
22,658,-0.0026985977,L22_random_top100_r0,random_neurons,100,0
22,16142,-0.0028557654,L22_random_top100_r0,random_neurons,100,0
22,8790,-0.0030672583,L22_random_top100_r0,random_neurons,100,0
22,5558,-0.0035929133,L22_random_top100_r0,random_neurons,100,0
22,18941,-0.0037135126,L22_random_top100_r0,random_neurons,100,0
22,10144,-0.0039137756,L22_random_top100_r0,random_neurons,100,0
22,8148,-0.0049500023,L22_random_top100_r0,random_neurons,100,0
22,8825,-0.007971455,L22_random_top100_r0,random_neurons,100,0
22,4010,-0.008111734,L22_random_top100_r0,random_neurons,100,0
22,16805,0.005719449,L22_random_top200_r0,random_neurons,200,0
22,15894,0.005494358,L22_random_top200_r0,random_neurons,200,0
22,3637,0.0053028506,L22_random_top200_r0,random_neurons,200,0
22,12435,0.004049756,L22_random_top200_r0,random_neurons,200,0
22,11544,0.0033537596,L22_random_top200_r0,random_neurons,200,0
22,3951,0.003308187,L22_random_top200_r0,random_neurons,200,0
22,18604,0.0031672192,L22_random_top200_r0,random_neurons,200,0
22,11230,0.0030286307,L22_random_top200_r0,random_neurons,200,0
22,16181,0.0029047404,L22_random_top200_r0,random_neurons,200,0
22,8208,0.0026230682,L22_random_top200_r0,random_neurons,200,0
22,14544,0.0025520155,L22_random_top200_r0,random_neurons,200,0
22,4612,0.0024607533,L22_random_top200_r0,random_neurons,200,0
22,10278,0.0024343238,L22_random_top200_r0,random_neurons,200,0
22,14896,0.0023967256,L22_random_top200_r0,random_neurons,200,0
22,12476,0.0022727437,L22_random_top200_r0,random_neurons,200,0
22,4964,0.0022412043,L22_random_top200_r0,random_neurons,200,0
22,5485,0.0022031034,L22_random_top200_r0,random_neurons,200,0
22,14379,0.0020964732,L22_random_top200_r0,random_neurons,200,0
22,5013,0.0019111976,L22_random_top200_r0,random_neurons,200,0
22,17160,0.0019080268,L22_random_top200_r0,random_neurons,200,0
22,11422,0.001895848,L22_random_top200_r0,random_neurons,200,0
22,9545,0.0018278672,L22_random_top200_r0,random_neurons,200,0
22,10539,0.0017106918,L22_random_top200_r0,random_neurons,200,0
22,12114,0.0016603915,L22_random_top200_r0,random_neurons,200,0
22,13368,0.0016127402,L22_random_top200_r0,random_neurons,200,0
22,13873,0.0015819785,L22_random_top200_r0,random_neurons,200,0
22,10459,0.0015793,L22_random_top200_r0,random_neurons,200,0
22,10102,0.0014271376,L22_random_top200_r0,random_neurons,200,0
22,10113,0.0014133264,L22_random_top200_r0,random_neurons,200,0
22,2997,0.0013882171,L22_random_top200_r0,random_neurons,200,0
22,4484,0.0013368339,L22_random_top200_r0,random_neurons,200,0
22,13836,0.0012758367,L22_random_top200_r0,random_neurons,200,0
22,13104,0.0010845257,L22_random_top200_r0,random_neurons,200,0
22,4607,0.001082864,L22_random_top200_r0,random_neurons,200,0
22,1181,0.0010598049,L22_random_top200_r0,random_neurons,200,0
22,14383,0.0009815765,L22_random_top200_r0,random_neurons,200,0
22,14474,0.0009531327,L22_random_top200_r0,random_neurons,200,0
22,6951,0.0009459866,L22_random_top200_r0,random_neurons,200,0
22,16992,0.0009236233,L22_random_top200_r0,random_neurons,200,0
22,1031,0.00087948627,L22_random_top200_r0,random_neurons,200,0
22,12031,0.00087346113,L22_random_top200_r0,random_neurons,200,0
22,12169,0.0008548918,L22_random_top200_r0,random_neurons,200,0
22,8110,0.000776551,L22_random_top200_r0,random_neurons,200,0
22,2138,0.0006942993,L22_random_top200_r0,random_neurons,200,0
22,4016,0.000668064,L22_random_top200_r0,random_neurons,200,0
22,15746,0.0006020302,L22_random_top200_r0,random_neurons,200,0
22,15869,0.00055545237,L22_random_top200_r0,random_neurons,200,0
22,3636,0.0005540935,L22_random_top200_r0,random_neurons,200,0
22,16348,0.00053772185,L22_random_top200_r0,random_neurons,200,0
22,8078,0.00052127463,L22_random_top200_r0,random_neurons,200,0
22,3805,0.00050322874,L22_random_top200_r0,random_neurons,200,0
22,17348,0.0004980676,L22_random_top200_r0,random_neurons,200,0
22,10810,0.0004925429,L22_random_top200_r0,random_neurons,200,0
22,9816,0.0004921302,L22_random_top200_r0,random_neurons,200,0
22,12127,0.00048945675,L22_random_top200_r0,random_neurons,200,0
22,9161,0.00048642792,L22_random_top200_r0,random_neurons,200,0
22,8718,0.00046636708,L22_random_top200_r0,random_neurons,200,0
22,17416,0.00036533672,L22_random_top200_r0,random_neurons,200,0
22,13060,0.0003635064,L22_random_top200_r0,random_neurons,200,0
22,2910,0.00034725777,L22_random_top200_r0,random_neurons,200,0
22,3729,0.00034156063,L22_random_top200_r0,random_neurons,200,0
22,1911,0.00033997954,L22_random_top200_r0,random_neurons,200,0
22,3279,0.00033299482,L22_random_top200_r0,random_neurons,200,0
22,3645,0.00033179534,L22_random_top200_r0,random_neurons,200,0
22,8941,0.00032964547,L22_random_top200_r0,random_neurons,200,0
22,3298,0.0002694166,L22_random_top200_r0,random_neurons,200,0
22,1044,0.00023181523,L22_random_top200_r0,random_neurons,200,0
22,10660,0.00022151646,L22_random_top200_r0,random_neurons,200,0
22,10414,0.00021844449,L22_random_top200_r0,random_neurons,200,0
22,16528,0.00018195761,L22_random_top200_r0,random_neurons,200,0
22,17290,0.00016533141,L22_random_top200_r0,random_neurons,200,0
22,6942,0.00015289588,L22_random_top200_r0,random_neurons,200,0
22,10644,0.00015143404,L22_random_top200_r0,random_neurons,200,0
22,14523,0.00013047231,L22_random_top200_r0,random_neurons,200,0
22,2601,8.99352e-05,L22_random_top200_r0,random_neurons,200,0
22,8085,8.8244946e-05,L22_random_top200_r0,random_neurons,200,0
22,15583,6.9229296e-05,L22_random_top200_r0,random_neurons,200,0
22,13970,6.191132e-05,L22_random_top200_r0,random_neurons,200,0
22,12583,4.1607917e-05,L22_random_top200_r0,random_neurons,200,0
22,12706,2.7664077e-05,L22_random_top200_r0,random_neurons,200,0
22,12064,2.6570731e-05,L22_random_top200_r0,random_neurons,200,0
22,14333,1.793308e-05,L22_random_top200_r0,random_neurons,200,0
22,13297,1.4066986e-05,L22_random_top200_r0,random_neurons,200,0
22,3999,1.2643512e-05,L22_random_top200_r0,random_neurons,200,0
22,17990,1.1464838e-05,L22_random_top200_r0,random_neurons,200,0
22,8172,1.0635423e-05,L22_random_top200_r0,random_neurons,200,0
22,18717,5.2312957e-06,L22_random_top200_r0,random_neurons,200,0
22,923,3.380652e-06,L22_random_top200_r0,random_neurons,200,0
22,11331,1.4255733e-06,L22_random_top200_r0,random_neurons,200,0
22,18720,-2.9013017e-07,L22_random_top200_r0,random_neurons,200,0
22,1876,-1.6564841e-06,L22_random_top200_r0,random_neurons,200,0
22,15972,-2.3075547e-06,L22_random_top200_r0,random_neurons,200,0
22,12071,-2.4914634e-06,L22_random_top200_r0,random_neurons,200,0
22,11993,-1.257369e-05,L22_random_top200_r0,random_neurons,200,0
22,11901,-1.3975935e-05,L22_random_top200_r0,random_neurons,200,0
22,4099,-1.5480544e-05,L22_random_top200_r0,random_neurons,200,0
22,9116,-1.557512e-05,L22_random_top200_r0,random_neurons,200,0
22,12809,-1.6058819e-05,L22_random_top200_r0,random_neurons,200,0
22,11668,-1.6072916e-05,L22_random_top200_r0,random_neurons,200,0
22,14408,-1.8874747e-05,L22_random_top200_r0,random_neurons,200,0
22,9250,-3.432471e-05,L22_random_top200_r0,random_neurons,200,0
22,2081,-4.98198e-05,L22_random_top200_r0,random_neurons,200,0
22,2109,-5.7562338e-05,L22_random_top200_r0,random_neurons,200,0
22,7533,-5.8567275e-05,L22_random_top200_r0,random_neurons,200,0
22,13439,-6.354639e-05,L22_random_top200_r0,random_neurons,200,0
22,3513,-7.1661256e-05,L22_random_top200_r0,random_neurons,200,0
22,17036,-7.3652605e-05,L22_random_top200_r0,random_neurons,200,0
22,17302,-8.079925e-05,L22_random_top200_r0,random_neurons,200,0
22,3023,-8.187449e-05,L22_random_top200_r0,random_neurons,200,0
22,1049,-8.2351326e-05,L22_random_top200_r0,random_neurons,200,0
22,8471,-8.438621e-05,L22_random_top200_r0,random_neurons,200,0
22,11549,-8.593632e-05,L22_random_top200_r0,random_neurons,200,0
22,6783,-0.000100557605,L22_random_top200_r0,random_neurons,200,0
22,8736,-0.00010897841,L22_random_top200_r0,random_neurons,200,0
22,15233,-0.00011821552,L22_random_top200_r0,random_neurons,200,0
22,7410,-0.00012237915,L22_random_top200_r0,random_neurons,200,0
22,10292,-0.00012705938,L22_random_top200_r0,random_neurons,200,0
22,16111,-0.00017320462,L22_random_top200_r0,random_neurons,200,0
22,9860,-0.00018385985,L22_random_top200_r0,random_neurons,200,0
22,5622,-0.00018849595,L22_random_top200_r0,random_neurons,200,0
22,11548,-0.00019362968,L22_random_top200_r0,random_neurons,200,0
22,13948,-0.00019480963,L22_random_top200_r0,random_neurons,200,0
22,16735,-0.00022596568,L22_random_top200_r0,random_neurons,200,0
22,9334,-0.00022947216,L22_random_top200_r0,random_neurons,200,0
22,14080,-0.00024686058,L22_random_top200_r0,random_neurons,200,0
22,5454,-0.00024972498,L22_random_top200_r0,random_neurons,200,0
22,15527,-0.00026696172,L22_random_top200_r0,random_neurons,200,0
22,12872,-0.0002736872,L22_random_top200_r0,random_neurons,200,0
22,1393,-0.00028626027,L22_random_top200_r0,random_neurons,200,0
22,11227,-0.00029162393,L22_random_top200_r0,random_neurons,200,0
22,2147,-0.00029386074,L22_random_top200_r0,random_neurons,200,0
22,4676,-0.0003051067,L22_random_top200_r0,random_neurons,200,0
22,2378,-0.0003093761,L22_random_top200_r0,random_neurons,200,0
22,1936,-0.00033269773,L22_random_top200_r0,random_neurons,200,0
22,6409,-0.00033404687,L22_random_top200_r0,random_neurons,200,0
22,10097,-0.0003624931,L22_random_top200_r0,random_neurons,200,0
22,7977,-0.00039504675,L22_random_top200_r0,random_neurons,200,0
22,5306,-0.00039685308,L22_random_top200_r0,random_neurons,200,0
22,11775,-0.00040551226,L22_random_top200_r0,random_neurons,200,0
22,12934,-0.0004061001,L22_random_top200_r0,random_neurons,200,0
22,7782,-0.00045296806,L22_random_top200_r0,random_neurons,200,0
22,477,-0.00048042167,L22_random_top200_r0,random_neurons,200,0
22,3030,-0.00049459795,L22_random_top200_r0,random_neurons,200,0
22,12736,-0.0005078632,L22_random_top200_r0,random_neurons,200,0
22,12919,-0.000521712,L22_random_top200_r0,random_neurons,200,0
22,12414,-0.0005222159,L22_random_top200_r0,random_neurons,200,0
22,6800,-0.0005286028,L22_random_top200_r0,random_neurons,200,0
22,12541,-0.0005301666,L22_random_top200_r0,random_neurons,200,0
22,4684,-0.0005446762,L22_random_top200_r0,random_neurons,200,0
22,14293,-0.0006170495,L22_random_top200_r0,random_neurons,200,0
22,16495,-0.00061737275,L22_random_top200_r0,random_neurons,200,0
22,374,-0.0006358871,L22_random_top200_r0,random_neurons,200,0
22,10424,-0.0006369228,L22_random_top200_r0,random_neurons,200,0
22,372,-0.0006726614,L22_random_top200_r0,random_neurons,200,0
22,5047,-0.00067494,L22_random_top200_r0,random_neurons,200,0
22,10902,-0.00072727393,L22_random_top200_r0,random_neurons,200,0
22,11663,-0.0007578482,L22_random_top200_r0,random_neurons,200,0
22,16757,-0.0007972964,L22_random_top200_r0,random_neurons,200,0
22,15114,-0.0008281948,L22_random_top200_r0,random_neurons,200,0
22,12632,-0.00083650963,L22_random_top200_r0,random_neurons,200,0
22,16682,-0.0008716667,L22_random_top200_r0,random_neurons,200,0
22,12985,-0.00088467286,L22_random_top200_r0,random_neurons,200,0
22,10382,-0.0009219587,L22_random_top200_r0,random_neurons,200,0
22,16160,-0.0010129071,L22_random_top200_r0,random_neurons,200,0
22,3606,-0.0011656771,L22_random_top200_r0,random_neurons,200,0
22,13849,-0.0012005817,L22_random_top200_r0,random_neurons,200,0
22,12610,-0.0012084527,L22_random_top200_r0,random_neurons,200,0
22,16445,-0.0012149025,L22_random_top200_r0,random_neurons,200,0
22,18235,-0.0013125151,L22_random_top200_r0,random_neurons,200,0
22,6778,-0.0013557905,L22_random_top200_r0,random_neurons,200,0
22,3038,-0.0013870894,L22_random_top200_r0,random_neurons,200,0
22,7330,-0.0013949627,L22_random_top200_r0,random_neurons,200,0
22,10817,-0.0014624563,L22_random_top200_r0,random_neurons,200,0
22,11282,-0.0014917812,L22_random_top200_r0,random_neurons,200,0
22,13114,-0.0015413471,L22_random_top200_r0,random_neurons,200,0
22,6699,-0.0017895255,L22_random_top200_r0,random_neurons,200,0
22,3744,-0.0018759962,L22_random_top200_r0,random_neurons,200,0
22,14191,-0.0019206129,L22_random_top200_r0,random_neurons,200,0
22,11503,-0.0019437562,L22_random_top200_r0,random_neurons,200,0
22,10920,-0.0019848242,L22_random_top200_r0,random_neurons,200,0
22,2917,-0.0020254105,L22_random_top200_r0,random_neurons,200,0
22,4414,-0.002118079,L22_random_top200_r0,random_neurons,200,0
22,18681,-0.0021839037,L22_random_top200_r0,random_neurons,200,0
22,1078,-0.0023787413,L22_random_top200_r0,random_neurons,200,0
22,7860,-0.0025115064,L22_random_top200_r0,random_neurons,200,0
22,1641,-0.002825143,L22_random_top200_r0,random_neurons,200,0
22,11628,-0.0029197882,L22_random_top200_r0,random_neurons,200,0
22,17685,-0.0029692168,L22_random_top200_r0,random_neurons,200,0
22,3703,-0.0031261074,L22_random_top200_r0,random_neurons,200,0
22,2826,-0.0032318973,L22_random_top200_r0,random_neurons,200,0
22,1938,-0.003308856,L22_random_top200_r0,random_neurons,200,0
22,14170,-0.0036073658,L22_random_top200_r0,random_neurons,200,0
22,12100,-0.003964769,L22_random_top200_r0,random_neurons,200,0
22,18823,-0.0041809482,L22_random_top200_r0,random_neurons,200,0
22,5273,-0.0043133255,L22_random_top200_r0,random_neurons,200,0
22,14971,-0.0043416605,L22_random_top200_r0,random_neurons,200,0
22,14334,-0.005251123,L22_random_top200_r0,random_neurons,200,0
22,12479,-0.006025053,L22_random_top200_r0,random_neurons,200,0
22,6336,-0.006279123,L22_random_top200_r0,random_neurons,200,0
22,13034,-0.006546367,L22_random_top200_r0,random_neurons,200,0
22,17582,0.005994021,L22_random_top500_r0,random_neurons,500,0
22,4172,0.0058738543,L22_random_top500_r0,random_neurons,500,0
22,17689,0.005470617,L22_random_top500_r0,random_neurons,500,0
22,1642,0.005030099,L22_random_top500_r0,random_neurons,500,0
22,5302,0.0048890184,L22_random_top500_r0,random_neurons,500,0
22,15219,0.004541718,L22_random_top500_r0,random_neurons,500,0
22,5600,0.0042262343,L22_random_top500_r0,random_neurons,500,0
22,8097,0.0038719533,L22_random_top500_r0,random_neurons,500,0
22,8409,0.0038267388,L22_random_top500_r0,random_neurons,500,0
22,714,0.0031698798,L22_random_top500_r0,random_neurons,500,0
22,12875,0.0031438838,L22_random_top500_r0,random_neurons,500,0
22,18806,0.003111405,L22_random_top500_r0,random_neurons,500,0
22,6982,0.003063427,L22_random_top500_r0,random_neurons,500,0
22,2325,0.0030443387,L22_random_top500_r0,random_neurons,500,0
22,17940,0.0028827717,L22_random_top500_r0,random_neurons,500,0
22,16381,0.002866753,L22_random_top500_r0,random_neurons,500,0
22,490,0.002747105,L22_random_top500_r0,random_neurons,500,0
22,2015,0.0026971933,L22_random_top500_r0,random_neurons,500,0
22,4134,0.0026819138,L22_random_top500_r0,random_neurons,500,0
22,14544,0.0025520155,L22_random_top500_r0,random_neurons,500,0
22,5758,0.0024267994,L22_random_top500_r0,random_neurons,500,0
22,9400,0.0024230822,L22_random_top500_r0,random_neurons,500,0
22,15459,0.0023669652,L22_random_top500_r0,random_neurons,500,0
22,8056,0.0023274515,L22_random_top500_r0,random_neurons,500,0
22,18575,0.002231716,L22_random_top500_r0,random_neurons,500,0
22,10017,0.0022259916,L22_random_top500_r0,random_neurons,500,0
22,6414,0.0021878986,L22_random_top500_r0,random_neurons,500,0
22,10463,0.00217645,L22_random_top500_r0,random_neurons,500,0
22,8381,0.002053741,L22_random_top500_r0,random_neurons,500,0
22,7474,0.0020437995,L22_random_top500_r0,random_neurons,500,0
22,7422,0.0020224329,L22_random_top500_r0,random_neurons,500,0
22,9835,0.0019963952,L22_random_top500_r0,random_neurons,500,0
22,2702,0.0019957824,L22_random_top500_r0,random_neurons,500,0
22,16332,0.001937505,L22_random_top500_r0,random_neurons,500,0
22,8418,0.0019344939,L22_random_top500_r0,random_neurons,500,0
22,2455,0.0018587507,L22_random_top500_r0,random_neurons,500,0
22,4377,0.0018052963,L22_random_top500_r0,random_neurons,500,0
22,10085,0.0017906779,L22_random_top500_r0,random_neurons,500,0
22,173,0.0016947411,L22_random_top500_r0,random_neurons,500,0
22,1511,0.0016282463,L22_random_top500_r0,random_neurons,500,0
22,2802,0.0016081722,L22_random_top500_r0,random_neurons,500,0
22,3474,0.0015915344,L22_random_top500_r0,random_neurons,500,0
22,18577,0.0015800827,L22_random_top500_r0,random_neurons,500,0
22,18617,0.0015330308,L22_random_top500_r0,random_neurons,500,0
22,1572,0.0015271164,L22_random_top500_r0,random_neurons,500,0
22,1345,0.0015079022,L22_random_top500_r0,random_neurons,500,0
22,17111,0.0015012217,L22_random_top500_r0,random_neurons,500,0
22,762,0.0014112605,L22_random_top500_r0,random_neurons,500,0
22,4593,0.0013984741,L22_random_top500_r0,random_neurons,500,0
22,1798,0.0013359061,L22_random_top500_r0,random_neurons,500,0
22,7172,0.0013220648,L22_random_top500_r0,random_neurons,500,0
22,9527,0.0012763363,L22_random_top500_r0,random_neurons,500,0
22,9934,0.0012757916,L22_random_top500_r0,random_neurons,500,0
22,4729,0.0012510811,L22_random_top500_r0,random_neurons,500,0
22,9587,0.0012422224,L22_random_top500_r0,random_neurons,500,0
22,882,0.0012408106,L22_random_top500_r0,random_neurons,500,0
22,9943,0.0012231079,L22_random_top500_r0,random_neurons,500,0
22,13717,0.0012228683,L22_random_top500_r0,random_neurons,500,0
22,9936,0.0011966241,L22_random_top500_r0,random_neurons,500,0
22,17858,0.0011762618,L22_random_top500_r0,random_neurons,500,0
22,8846,0.0011570121,L22_random_top500_r0,random_neurons,500,0
22,5895,0.0011238522,L22_random_top500_r0,random_neurons,500,0
22,13005,0.0010987608,L22_random_top500_r0,random_neurons,500,0
22,6116,0.0010944546,L22_random_top500_r0,random_neurons,500,0
22,3979,0.001093417,L22_random_top500_r0,random_neurons,500,0
22,11021,0.0010866759,L22_random_top500_r0,random_neurons,500,0
22,8462,0.0010763719,L22_random_top500_r0,random_neurons,500,0
22,4024,0.0010585679,L22_random_top500_r0,random_neurons,500,0
22,4527,0.001044818,L22_random_top500_r0,random_neurons,500,0
22,5002,0.0010424281,L22_random_top500_r0,random_neurons,500,0
22,11577,0.0010330784,L22_random_top500_r0,random_neurons,500,0
22,16545,0.0010170304,L22_random_top500_r0,random_neurons,500,0
22,2449,0.0010154904,L22_random_top500_r0,random_neurons,500,0
22,12745,0.001012566,L22_random_top500_r0,random_neurons,500,0
22,1507,0.0010078485,L22_random_top500_r0,random_neurons,500,0
22,16236,0.001001774,L22_random_top500_r0,random_neurons,500,0
22,2230,0.0009807436,L22_random_top500_r0,random_neurons,500,0
22,8943,0.0009796899,L22_random_top500_r0,random_neurons,500,0
22,4274,0.00097539165,L22_random_top500_r0,random_neurons,500,0
22,980,0.00097330514,L22_random_top500_r0,random_neurons,500,0
22,7762,0.0009638027,L22_random_top500_r0,random_neurons,500,0
22,2656,0.0009609976,L22_random_top500_r0,random_neurons,500,0
22,615,0.00094760343,L22_random_top500_r0,random_neurons,500,0
22,946,0.00092343555,L22_random_top500_r0,random_neurons,500,0
22,6728,0.0009222977,L22_random_top500_r0,random_neurons,500,0
22,13411,0.0009057881,L22_random_top500_r0,random_neurons,500,0
22,11953,0.0009038628,L22_random_top500_r0,random_neurons,500,0
22,8889,0.00090367324,L22_random_top500_r0,random_neurons,500,0
22,10202,0.0008953663,L22_random_top500_r0,random_neurons,500,0
22,4783,0.0008949522,L22_random_top500_r0,random_neurons,500,0
22,15740,0.0008785155,L22_random_top500_r0,random_neurons,500,0
22,15149,0.0008764357,L22_random_top500_r0,random_neurons,500,0
22,7228,0.0008670712,L22_random_top500_r0,random_neurons,500,0
22,11942,0.00086196885,L22_random_top500_r0,random_neurons,500,0
22,16833,0.0008474489,L22_random_top500_r0,random_neurons,500,0
22,7270,0.00083091686,L22_random_top500_r0,random_neurons,500,0
22,3390,0.0008260014,L22_random_top500_r0,random_neurons,500,0
22,11742,0.00080414,L22_random_top500_r0,random_neurons,500,0
22,18612,0.0007943527,L22_random_top500_r0,random_neurons,500,0
22,783,0.00078526273,L22_random_top500_r0,random_neurons,500,0
22,11123,0.00077862374,L22_random_top500_r0,random_neurons,500,0
22,16457,0.0007703879,L22_random_top500_r0,random_neurons,500,0
22,8520,0.00076000934,L22_random_top500_r0,random_neurons,500,0
22,8122,0.00075365085,L22_random_top500_r0,random_neurons,500,0
22,8355,0.0007521845,L22_random_top500_r0,random_neurons,500,0
22,9654,0.00073663733,L22_random_top500_r0,random_neurons,500,0
22,8886,0.0006937168,L22_random_top500_r0,random_neurons,500,0
22,16175,0.00069118995,L22_random_top500_r0,random_neurons,500,0
22,6901,0.0006875601,L22_random_top500_r0,random_neurons,500,0
22,9700,0.0006839568,L22_random_top500_r0,random_neurons,500,0
22,9087,0.0006625738,L22_random_top500_r0,random_neurons,500,0
22,5181,0.000653077,L22_random_top500_r0,random_neurons,500,0
