pair,donor_model,receiver_model,donor,receiver,scenario_id,experiment,direction,source_version,target_version,site,layer,n_positions_patched,source_expected,target_expected,expected_direction,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,aligned_effect,flipped,patched_matches_source_answer,patched_matches_target_answer
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,A_to_D,A,D,final,23,1,Yes,No,1,35.75,34.4375,1.3125,Yes,43.8125,30.59375,13.21875,Yes,11.90625,11.90625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,A_to_D,A,D,final,24,1,Yes,No,1,35.75,34.4375,1.3125,Yes,43.84375,30.546875,13.296875,Yes,11.984375,11.984375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,A_to_D,A,D,final,25,1,Yes,No,1,35.75,34.4375,1.3125,Yes,44.28125,30.265625,14.015625,Yes,12.703125,12.703125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,A_to_D,A,D,final,26,1,Yes,No,1,35.75,34.4375,1.3125,Yes,44.34375,29.9375,14.40625,Yes,13.09375,13.09375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,A_to_D,A,D,final,27,1,Yes,No,1,35.75,34.4375,1.3125,Yes,37.6875,27.3125,10.375,Yes,9.0625,9.0625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,0,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.6875,13.90625,Yes,0.015625,-0.015625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,1,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.65625,13.9375,Yes,0.046875,-0.046875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,2,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.65625,13.9375,Yes,0.046875,-0.046875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,3,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.671875,13.921875,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,4,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.65625,13.9375,Yes,0.046875,-0.046875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,5,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.5625,29.625,13.9375,Yes,0.046875,-0.046875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,6,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.640625,13.953125,Yes,0.0625,-0.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,7,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.671875,13.921875,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,8,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.703125,13.921875,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,9,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.84375,13.78125,Yes,-0.109375,0.109375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,10,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.859375,13.765625,Yes,-0.125,0.125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,11,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.65625,29.90625,13.75,Yes,-0.140625,0.140625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,12,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.90625,13.71875,Yes,-0.171875,0.171875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,13,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.65625,29.9375,13.71875,Yes,-0.171875,0.171875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,14,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.6875,29.90625,13.78125,Yes,-0.109375,0.109375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,15,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,30.015625,13.609375,Yes,-0.28125,0.28125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,16,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,30.109375,13.484375,Yes,-0.40625,0.40625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,17,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.34375,30.34375,13.0,Yes,-0.890625,0.890625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,18,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,40.71875,33.75,6.96875,Yes,-6.921875,6.921875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,19,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,38.75,35.15625,3.59375,Yes,-10.296875,10.296875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,20,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.375,35.96875,0.40625,Yes,-13.484375,13.484375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,21,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.0625,35.6875,0.375,Yes,-13.515625,13.515625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,22,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.09375,35.75,0.34375,Yes,-13.546875,13.546875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,23,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.03125,35.90625,0.125,Yes,-13.765625,13.765625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,24,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.03125,35.96875,0.0625,Yes,-13.828125,13.828125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,25,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,35.65625,35.90625,-0.25,No,-14.140625,14.140625,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,26,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,35.46875,35.9375,-0.46875,No,-14.359375,14.359375,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,final_AD,D_to_A,D,A,final,27,1,No,Yes,-1,43.59375,29.703125,13.890625,Yes,31.703125,33.8125,-2.109375,No,-16.0,16.0,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,0,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.59375,29.6875,13.90625,Yes,12.59375,12.59375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,1,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.5625,29.703125,13.859375,Yes,12.546875,12.546875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,2,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.5625,29.671875,13.890625,Yes,12.578125,12.578125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,3,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.53125,29.703125,13.828125,Yes,12.515625,12.515625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,4,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.5,29.703125,13.796875,Yes,12.484375,12.484375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,5,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.5,29.640625,13.859375,Yes,12.546875,12.546875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,6,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.34375,29.75,13.59375,Yes,12.28125,12.28125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,7,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.15625,29.859375,13.296875,Yes,11.984375,11.984375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,8,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.15625,29.8125,13.34375,Yes,12.03125,12.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,9,4,Yes,No,1,35.75,34.4375,1.3125,Yes,43.15625,29.890625,13.265625,Yes,11.953125,11.953125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,10,4,Yes,No,1,35.75,34.4375,1.3125,Yes,42.71875,30.21875,12.5,Yes,11.1875,11.1875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,11,4,Yes,No,1,35.75,34.4375,1.3125,Yes,42.28125,30.46875,11.8125,Yes,10.5,10.5,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,12,4,Yes,No,1,35.75,34.4375,1.3125,Yes,41.21875,30.65625,10.5625,Yes,9.25,9.25,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,13,4,Yes,No,1,35.75,34.4375,1.3125,Yes,39.75,31.625,8.125,Yes,6.8125,6.8125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,14,4,Yes,No,1,35.75,34.4375,1.3125,Yes,39.0625,31.828125,7.234375,Yes,5.921875,5.921875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,15,4,Yes,No,1,35.75,34.4375,1.3125,Yes,37.03125,33.25,3.78125,Yes,2.46875,2.46875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,16,4,Yes,No,1,35.75,34.4375,1.3125,Yes,36.375,33.6875,2.6875,Yes,1.375,1.375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,17,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.25,1.5,Yes,0.1875,0.1875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,18,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.8125,34.375,1.4375,Yes,0.125,0.125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,19,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.46875,1.28125,Yes,-0.03125,-0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,20,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.46875,1.28125,Yes,-0.03125,-0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,21,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.78125,34.5,1.28125,Yes,-0.03125,-0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,22,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.78125,34.46875,1.3125,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,23,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.78125,34.46875,1.3125,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,24,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.46875,1.28125,Yes,-0.03125,-0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,25,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.46875,1.28125,Yes,-0.03125,-0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,26,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.4375,1.3125,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,A_to_D,A,D,both_span,27,4,Yes,No,1,35.75,34.4375,1.3125,Yes,35.75,34.4375,1.3125,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,0,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,35.84375,34.4375,1.40625,Yes,-12.484375,12.484375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,1,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,35.90625,34.40625,1.5,Yes,-12.390625,12.390625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,2,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,35.9375,34.40625,1.53125,Yes,-12.359375,12.359375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,3,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,35.9375,34.375,1.5625,Yes,-12.328125,12.328125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,4,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.03125,34.34375,1.6875,Yes,-12.203125,12.203125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,5,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.0,34.40625,1.59375,Yes,-12.296875,12.296875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,6,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.375,34.3125,2.0625,Yes,-11.828125,11.828125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,7,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,37.0,34.0625,2.9375,Yes,-10.953125,10.953125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,8,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.59375,34.28125,2.3125,Yes,-11.578125,11.578125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,9,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,36.90625,34.15625,2.75,Yes,-11.140625,11.140625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,10,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,37.5,34.09375,3.40625,Yes,-10.484375,10.484375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,11,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,39.125,33.78125,5.34375,Yes,-8.546875,8.546875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,12,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,40.34375,33.15625,7.1875,Yes,-6.703125,6.703125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,13,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,42.03125,32.3125,9.71875,Yes,-4.171875,4.171875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,14,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,42.9375,31.59375,11.34375,Yes,-2.546875,2.546875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,15,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.375,30.609375,12.765625,Yes,-1.125,1.125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,16,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.34375,30.5,12.84375,Yes,-1.046875,1.046875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,17,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.5625,30.03125,13.53125,Yes,-0.359375,0.359375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,18,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.703125,13.890625,Yes,0.0,-0.0,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,19,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.640625,13.984375,Yes,0.09375,-0.09375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,20,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.671875,13.953125,Yes,0.0625,-0.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,21,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.6875,13.9375,Yes,0.046875,-0.046875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,22,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.625,29.703125,13.921875,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,23,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.6875,13.90625,Yes,0.015625,-0.015625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,24,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.671875,13.921875,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,25,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.703125,13.890625,Yes,0.0,-0.0,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,26,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.703125,13.890625,Yes,0.0,-0.0,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104688,both_span_AD,D_to_A,D,A,both_span,27,4,No,Yes,-1,43.59375,29.703125,13.890625,Yes,43.59375,29.703125,13.890625,Yes,0.0,-0.0,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104689,final_AD,A_to_D,A,D,final,0,1,Yes,No,1,34.40625,33.65625,0.75,Yes,34.40625,33.65625,0.75,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104689,final_AD,A_to_D,A,D,final,1,1,Yes,No,1,34.40625,33.65625,0.75,Yes,34.40625,33.65625,0.75,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,104689,final_AD,A_to_D,A,D,final,2,1,Yes,No,1,34.40625,33.65625,0.75,Yes,34.375,33.625,0.75,Yes,0.0,0.0,False,True,False
