layer,k,alpha,scenario_id,control_type,intervention,normal_margin,intervened_margin,delta_toward_no,normal_decision,intervened_decision,yes_to_no_flip
22,50,4.0,100034,random_neurons_2,replace,8.21875,8.21875,0.0,Yes,Yes,False
22,50,4.0,100185,random_neurons_2,replace,17.578125,17.625,-0.046875,Yes,Yes,False
22,50,4.0,100206,random_neurons_2,replace,9.03125,9.0,0.03125,Yes,Yes,False
22,50,4.0,100394,random_neurons_2,replace,8.21875,8.21875,0.0,Yes,Yes,False
22,50,4.0,100459,random_neurons_2,replace,15.25,15.296875,-0.046875,Yes,Yes,False
22,50,4.0,100505,random_neurons_2,replace,14.0625,14.09375,-0.03125,Yes,Yes,False
22,50,4.0,100747,random_neurons_2,replace,5.5,5.53125,-0.03125,Yes,Yes,False
22,50,4.0,100791,random_neurons_2,replace,6.5625,6.59375,-0.03125,Yes,Yes,False
22,50,4.0,100798,random_neurons_2,replace,9.5,9.53125,-0.03125,Yes,Yes,False
22,50,4.0,100850,random_neurons_2,replace,5.3125,5.28125,0.03125,Yes,Yes,False
22,50,4.0,100919,random_neurons_2,replace,10.46875,10.5,-0.03125,Yes,Yes,False
22,50,4.0,100921,random_neurons_2,replace,14.515625,14.515625,0.0,Yes,Yes,False
22,50,4.0,100927,random_neurons_2,replace,11.71875,11.75,-0.03125,Yes,Yes,False
22,50,4.0,100962,random_neurons_2,replace,9.9375,9.9375,0.0,Yes,Yes,False
22,50,4.0,101109,random_neurons_2,replace,18.9375,18.984375,-0.046875,Yes,Yes,False
22,50,4.0,101157,random_neurons_2,replace,16.21875,16.25,-0.03125,Yes,Yes,False
22,50,4.0,101397,random_neurons_2,replace,9.5625,9.5,0.0625,Yes,Yes,False
22,50,4.0,101521,random_neurons_2,replace,14.0625,14.09375,-0.03125,Yes,Yes,False
22,50,4.0,101559,random_neurons_2,replace,12.15625,12.15625,0.0,Yes,Yes,False
22,50,4.0,101582,random_neurons_2,replace,10.0625,10.09375,-0.03125,Yes,Yes,False
22,50,4.0,101660,random_neurons_2,replace,14.09375,14.15625,-0.0625,Yes,Yes,False
22,50,4.0,101678,random_neurons_2,replace,15.171875,15.265625,-0.09375,Yes,Yes,False
22,50,4.0,101979,random_neurons_2,replace,12.21875,12.234375,-0.015625,Yes,Yes,False
22,50,4.0,101985,random_neurons_2,replace,7.71875,7.71875,0.0,Yes,Yes,False
22,50,4.0,102112,random_neurons_2,replace,10.0625,10.09375,-0.03125,Yes,Yes,False
22,50,4.0,102183,random_neurons_2,replace,11.21875,11.25,-0.03125,Yes,Yes,False
22,50,4.0,102187,random_neurons_2,replace,8.03125,7.96875,0.0625,Yes,Yes,False
22,50,4.0,102242,random_neurons_2,replace,12.90625,12.953125,-0.046875,Yes,Yes,False
22,50,4.0,102269,random_neurons_2,replace,14.0,14.046875,-0.046875,Yes,Yes,False
22,50,4.0,102285,random_neurons_2,replace,15.171875,15.265625,-0.09375,Yes,Yes,False
22,50,4.0,102334,random_neurons_2,replace,13.53125,13.59375,-0.0625,Yes,Yes,False
22,50,4.0,102393,random_neurons_2,replace,16.34375,16.40625,-0.0625,Yes,Yes,False
22,50,4.0,102470,random_neurons_2,replace,14.09375,14.15625,-0.0625,Yes,Yes,False
22,50,4.0,102559,random_neurons_2,replace,20.3125,20.390625,-0.078125,Yes,Yes,False
22,50,4.0,102596,random_neurons_2,replace,19.890625,19.953125,-0.0625,Yes,Yes,False
22,50,4.0,102600,random_neurons_2,replace,17.78125,17.84375,-0.0625,Yes,Yes,False
22,50,4.0,102646,random_neurons_2,replace,20.3125,20.390625,-0.078125,Yes,Yes,False
22,50,4.0,102648,random_neurons_2,replace,17.65625,17.703125,-0.046875,Yes,Yes,False
22,50,4.0,102663,random_neurons_2,replace,20.65625,20.75,-0.09375,Yes,Yes,False
22,50,4.0,102704,random_neurons_2,replace,19.234375,19.296875,-0.0625,Yes,Yes,False
22,50,4.0,102734,random_neurons_2,replace,17.203125,17.234375,-0.03125,Yes,Yes,False
22,50,4.0,102761,random_neurons_2,replace,19.921875,19.984375,-0.0625,Yes,Yes,False
22,50,4.0,102770,random_neurons_2,replace,13.828125,13.859375,-0.03125,Yes,Yes,False
22,50,4.0,102782,random_neurons_2,replace,13.34375,13.34375,0.0,Yes,Yes,False
22,50,4.0,102833,random_neurons_2,replace,18.0,18.03125,-0.03125,Yes,Yes,False
22,50,4.0,102946,random_neurons_2,replace,16.71875,16.765625,-0.046875,Yes,Yes,False
22,50,4.0,102969,random_neurons_2,replace,16.203125,16.25,-0.046875,Yes,Yes,False
22,50,4.0,103124,random_neurons_2,replace,16.640625,16.734375,-0.09375,Yes,Yes,False
22,50,4.0,103156,random_neurons_2,replace,16.84375,16.875,-0.03125,Yes,Yes,False
22,50,4.0,103239,random_neurons_2,replace,17.015625,17.046875,-0.03125,Yes,Yes,False
22,50,4.0,103354,random_neurons_2,replace,14.109375,14.140625,-0.03125,Yes,Yes,False
22,50,4.0,103377,random_neurons_2,replace,20.71875,20.765625,-0.046875,Yes,Yes,False
22,50,4.0,103382,random_neurons_2,replace,17.296875,17.390625,-0.09375,Yes,Yes,False
22,50,4.0,103470,random_neurons_2,replace,17.8125,17.890625,-0.078125,Yes,Yes,False
22,50,4.0,103582,random_neurons_2,replace,20.59375,20.671875,-0.078125,Yes,Yes,False
22,50,4.0,103628,random_neurons_2,replace,16.640625,16.734375,-0.09375,Yes,Yes,False
22,50,4.0,103671,random_neurons_2,replace,10.625,10.625,0.0,Yes,Yes,False
22,50,4.0,103672,random_neurons_2,replace,17.59375,17.6875,-0.09375,Yes,Yes,False
22,50,4.0,103691,random_neurons_2,replace,12.3125,12.328125,-0.015625,Yes,Yes,False
22,50,4.0,103766,random_neurons_2,replace,20.5625,20.65625,-0.09375,Yes,Yes,False
22,50,4.0,103792,random_neurons_2,replace,12.3125,12.328125,-0.015625,Yes,Yes,False
22,50,4.0,103847,random_neurons_2,replace,11.734375,11.71875,0.015625,Yes,Yes,False
22,50,4.0,103920,random_neurons_2,replace,17.65625,17.703125,-0.046875,Yes,Yes,False
22,50,4.0,103971,random_neurons_2,replace,11.734375,11.71875,0.015625,Yes,Yes,False
22,50,4.0,103998,random_neurons_2,replace,13.984375,14.015625,-0.03125,Yes,Yes,False
22,50,4.0,104043,random_neurons_2,replace,19.96875,20.046875,-0.078125,Yes,Yes,False
22,50,4.0,104083,random_neurons_2,replace,14.109375,14.140625,-0.03125,Yes,Yes,False
22,50,4.0,104114,random_neurons_2,replace,13.984375,14.015625,-0.03125,Yes,Yes,False
22,50,4.0,104217,random_neurons_2,replace,14.984375,15.046875,-0.0625,Yes,Yes,False
22,50,4.0,104248,random_neurons_2,replace,14.484375,14.5625,-0.078125,Yes,Yes,False
22,50,4.0,104384,random_neurons_2,replace,7.0,7.03125,-0.03125,Yes,Yes,False
22,50,4.0,104463,random_neurons_2,replace,15.265625,15.34375,-0.078125,Yes,Yes,False
22,50,4.0,104514,random_neurons_2,replace,3.4375,3.4375,0.0,Yes,Yes,False
22,50,4.0,104537,random_neurons_2,replace,16.46875,16.5625,-0.09375,Yes,Yes,False
22,50,4.0,104606,random_neurons_2,replace,9.78125,9.78125,0.0,Yes,Yes,False
22,50,4.0,104688,random_neurons_2,replace,14.609375,14.65625,-0.046875,Yes,Yes,False
22,50,4.0,104689,random_neurons_2,replace,3.4375,3.4375,0.0,Yes,Yes,False
22,50,4.0,104828,random_neurons_2,replace,9.625,9.625,0.0,Yes,Yes,False
22,50,4.0,104957,random_neurons_2,replace,14.578125,14.640625,-0.0625,Yes,Yes,False
22,50,4.0,105160,random_neurons_2,replace,11.25,11.28125,-0.03125,Yes,Yes,False
22,50,4.0,105315,random_neurons_2,replace,13.015625,13.03125,-0.015625,Yes,Yes,False
22,50,4.0,105478,random_neurons_2,replace,10.03125,10.03125,0.0,Yes,Yes,False
22,50,4.0,105569,random_neurons_2,replace,10.09375,10.125,-0.03125,Yes,Yes,False
22,50,4.0,105659,random_neurons_2,replace,12.671875,12.703125,-0.03125,Yes,Yes,False
22,50,4.0,105724,random_neurons_2,replace,10.15625,10.15625,0.0,Yes,Yes,False
22,50,4.0,105789,random_neurons_2,replace,8.0,8.0625,-0.0625,Yes,Yes,False
22,50,4.0,105796,random_neurons_2,replace,14.21875,14.21875,0.0,Yes,Yes,False
22,50,4.0,105798,random_neurons_2,replace,13.609375,13.65625,-0.046875,Yes,Yes,False
22,50,4.0,105953,random_neurons_2,replace,9.46875,9.46875,0.0,Yes,Yes,False
22,50,4.0,106145,random_neurons_2,replace,11.671875,11.71875,-0.046875,Yes,Yes,False
22,50,4.0,106278,random_neurons_2,replace,8.0,8.0625,-0.0625,Yes,Yes,False
22,50,4.0,106314,random_neurons_2,replace,9.09375,9.09375,0.0,Yes,Yes,False
22,50,4.0,106566,random_neurons_2,replace,7.4375,7.40625,0.03125,Yes,Yes,False
22,50,4.0,106702,random_neurons_2,replace,12.90625,12.96875,-0.0625,Yes,Yes,False
22,50,4.0,106703,random_neurons_2,replace,12.125,12.203125,-0.078125,Yes,Yes,False
22,100,2.0,100034,top_writer_neurons,replace,8.21875,1.84375,6.375,Yes,Yes,False
22,100,2.0,100185,top_writer_neurons,replace,17.578125,2.90625,14.671875,Yes,Yes,False
22,100,2.0,100206,top_writer_neurons,replace,9.03125,1.6875,7.34375,Yes,Yes,False
22,100,2.0,100394,top_writer_neurons,replace,8.21875,1.84375,6.375,Yes,Yes,False
22,100,2.0,100459,top_writer_neurons,replace,15.25,2.6875,12.5625,Yes,Yes,False
22,100,2.0,100505,top_writer_neurons,replace,14.0625,2.5625,11.5,Yes,Yes,False
22,100,2.0,100747,top_writer_neurons,replace,5.5,1.3125,4.1875,Yes,Yes,False
22,100,2.0,100791,top_writer_neurons,replace,6.5625,1.0625,5.5,Yes,Yes,False
22,100,2.0,100798,top_writer_neurons,replace,9.5,2.3125,7.1875,Yes,Yes,False
22,100,2.0,100850,top_writer_neurons,replace,5.3125,1.15625,4.15625,Yes,Yes,False
22,100,2.0,100919,top_writer_neurons,replace,10.46875,2.34375,8.125,Yes,Yes,False
22,100,2.0,100921,top_writer_neurons,replace,14.515625,2.78125,11.734375,Yes,Yes,False
22,100,2.0,100927,top_writer_neurons,replace,11.71875,2.125,9.59375,Yes,Yes,False
22,100,2.0,100962,top_writer_neurons,replace,9.9375,2.4375,7.5,Yes,Yes,False
22,100,2.0,101109,top_writer_neurons,replace,18.9375,3.5,15.4375,Yes,Yes,False
22,100,2.0,101157,top_writer_neurons,replace,16.21875,3.21875,13.0,Yes,Yes,False
22,100,2.0,101397,top_writer_neurons,replace,9.5625,2.125,7.4375,Yes,Yes,False
22,100,2.0,101521,top_writer_neurons,replace,14.0625,2.5625,11.5,Yes,Yes,False
22,100,2.0,101559,top_writer_neurons,replace,12.15625,2.78125,9.375,Yes,Yes,False
22,100,2.0,101582,top_writer_neurons,replace,10.0625,1.90625,8.15625,Yes,Yes,False
22,100,2.0,101660,top_writer_neurons,replace,14.09375,2.90625,11.1875,Yes,Yes,False
22,100,2.0,101678,top_writer_neurons,replace,15.171875,3.125,12.046875,Yes,Yes,False
22,100,2.0,101979,top_writer_neurons,replace,12.21875,2.65625,9.5625,Yes,Yes,False
22,100,2.0,101985,top_writer_neurons,replace,7.71875,2.03125,5.6875,Yes,Yes,False
22,100,2.0,102112,top_writer_neurons,replace,10.0625,1.90625,8.15625,Yes,Yes,False
22,100,2.0,102183,top_writer_neurons,replace,11.21875,2.53125,8.6875,Yes,Yes,False
22,100,2.0,102187,top_writer_neurons,replace,8.03125,2.0625,5.96875,Yes,Yes,False
22,100,2.0,102242,top_writer_neurons,replace,12.90625,2.875,10.03125,Yes,Yes,False
22,100,2.0,102269,top_writer_neurons,replace,14.0,2.84375,11.15625,Yes,Yes,False
22,100,2.0,102285,top_writer_neurons,replace,15.171875,3.125,12.046875,Yes,Yes,False
22,100,2.0,102334,top_writer_neurons,replace,13.53125,2.65625,10.875,Yes,Yes,False
22,100,2.0,102393,top_writer_neurons,replace,16.34375,3.53125,12.8125,Yes,Yes,False
22,100,2.0,102470,top_writer_neurons,replace,14.09375,2.90625,11.1875,Yes,Yes,False
22,100,2.0,102559,top_writer_neurons,replace,20.3125,4.375,15.9375,Yes,Yes,False
22,100,2.0,102596,top_writer_neurons,replace,19.890625,4.53125,15.359375,Yes,Yes,False
22,100,2.0,102600,top_writer_neurons,replace,17.78125,3.90625,13.875,Yes,Yes,False
22,100,2.0,102646,top_writer_neurons,replace,20.3125,4.375,15.9375,Yes,Yes,False
22,100,2.0,102648,top_writer_neurons,replace,17.65625,3.90625,13.75,Yes,Yes,False
22,100,2.0,102663,top_writer_neurons,replace,20.65625,4.40625,16.25,Yes,Yes,False
22,100,2.0,102704,top_writer_neurons,replace,19.234375,3.9375,15.296875,Yes,Yes,False
22,100,2.0,102734,top_writer_neurons,replace,17.203125,3.3125,13.890625,Yes,Yes,False
22,100,2.0,102761,top_writer_neurons,replace,19.921875,4.375,15.546875,Yes,Yes,False
22,100,2.0,102770,top_writer_neurons,replace,13.828125,3.09375,10.734375,Yes,Yes,False
22,100,2.0,102782,top_writer_neurons,replace,13.34375,2.90625,10.4375,Yes,Yes,False
22,100,2.0,102833,top_writer_neurons,replace,18.0,4.1875,13.8125,Yes,Yes,False
22,100,2.0,102946,top_writer_neurons,replace,16.71875,3.6875,13.03125,Yes,Yes,False
22,100,2.0,102969,top_writer_neurons,replace,16.203125,3.53125,12.671875,Yes,Yes,False
22,100,2.0,103124,top_writer_neurons,replace,16.640625,3.15625,13.484375,Yes,Yes,False
22,100,2.0,103156,top_writer_neurons,replace,16.84375,3.71875,13.125,Yes,Yes,False
22,100,2.0,103239,top_writer_neurons,replace,17.015625,3.6875,13.328125,Yes,Yes,False
22,100,2.0,103354,top_writer_neurons,replace,14.109375,3.03125,11.078125,Yes,Yes,False
22,100,2.0,103377,top_writer_neurons,replace,20.71875,4.5,16.21875,Yes,Yes,False
22,100,2.0,103382,top_writer_neurons,replace,17.296875,4.03125,13.265625,Yes,Yes,False
22,100,2.0,103470,top_writer_neurons,replace,17.8125,4.09375,13.71875,Yes,Yes,False
22,100,2.0,103582,top_writer_neurons,replace,20.59375,4.59375,16.0,Yes,Yes,False
22,100,2.0,103628,top_writer_neurons,replace,16.640625,3.15625,13.484375,Yes,Yes,False
22,100,2.0,103671,top_writer_neurons,replace,10.625,2.625,8.0,Yes,Yes,False
22,100,2.0,103672,top_writer_neurons,replace,17.59375,3.8125,13.78125,Yes,Yes,False
22,100,2.0,103691,top_writer_neurons,replace,12.3125,2.875,9.4375,Yes,Yes,False
22,100,2.0,103766,top_writer_neurons,replace,20.5625,4.46875,16.09375,Yes,Yes,False
22,100,2.0,103792,top_writer_neurons,replace,12.3125,2.875,9.4375,Yes,Yes,False
22,100,2.0,103847,top_writer_neurons,replace,11.734375,2.9375,8.796875,Yes,Yes,False
22,100,2.0,103920,top_writer_neurons,replace,17.65625,3.90625,13.75,Yes,Yes,False
22,100,2.0,103971,top_writer_neurons,replace,11.734375,2.9375,8.796875,Yes,Yes,False
22,100,2.0,103998,top_writer_neurons,replace,13.984375,2.84375,11.140625,Yes,Yes,False
22,100,2.0,104043,top_writer_neurons,replace,19.96875,4.28125,15.6875,Yes,Yes,False
22,100,2.0,104083,top_writer_neurons,replace,14.109375,3.03125,11.078125,Yes,Yes,False
22,100,2.0,104114,top_writer_neurons,replace,13.984375,2.84375,11.140625,Yes,Yes,False
22,100,2.0,104217,top_writer_neurons,replace,14.984375,3.125,11.859375,Yes,Yes,False
22,100,2.0,104248,top_writer_neurons,replace,14.484375,2.9375,11.546875,Yes,Yes,False
22,100,2.0,104384,top_writer_neurons,replace,7.0,1.71875,5.28125,Yes,Yes,False
22,100,2.0,104463,top_writer_neurons,replace,15.265625,3.34375,11.921875,Yes,Yes,False
22,100,2.0,104514,top_writer_neurons,replace,3.4375,0.75,2.6875,Yes,Yes,False
22,100,2.0,104537,top_writer_neurons,replace,16.46875,3.40625,13.0625,Yes,Yes,False
22,100,2.0,104606,top_writer_neurons,replace,9.78125,2.28125,7.5,Yes,Yes,False
22,100,2.0,104688,top_writer_neurons,replace,14.609375,2.8125,11.796875,Yes,Yes,False
22,100,2.0,104689,top_writer_neurons,replace,3.4375,0.75,2.6875,Yes,Yes,False
22,100,2.0,104828,top_writer_neurons,replace,9.625,2.1875,7.4375,Yes,Yes,False
22,100,2.0,104957,top_writer_neurons,replace,14.578125,2.9375,11.640625,Yes,Yes,False
22,100,2.0,105160,top_writer_neurons,replace,11.25,2.46875,8.78125,Yes,Yes,False
22,100,2.0,105315,top_writer_neurons,replace,13.015625,2.65625,10.359375,Yes,Yes,False
22,100,2.0,105478,top_writer_neurons,replace,10.03125,2.28125,7.75,Yes,Yes,False
22,100,2.0,105569,top_writer_neurons,replace,10.09375,2.0,8.09375,Yes,Yes,False
22,100,2.0,105659,top_writer_neurons,replace,12.671875,2.5625,10.109375,Yes,Yes,False
22,100,2.0,105724,top_writer_neurons,replace,10.15625,2.375,7.78125,Yes,Yes,False
22,100,2.0,105789,top_writer_neurons,replace,8.0,1.59375,6.40625,Yes,Yes,False
22,100,2.0,105796,top_writer_neurons,replace,14.21875,2.5625,11.65625,Yes,Yes,False
22,100,2.0,105798,top_writer_neurons,replace,13.609375,2.8125,10.796875,Yes,Yes,False
22,100,2.0,105953,top_writer_neurons,replace,9.46875,2.3125,7.15625,Yes,Yes,False
22,100,2.0,106145,top_writer_neurons,replace,11.671875,2.3125,9.359375,Yes,Yes,False
22,100,2.0,106278,top_writer_neurons,replace,8.0,1.59375,6.40625,Yes,Yes,False
22,100,2.0,106314,top_writer_neurons,replace,9.09375,2.4375,6.65625,Yes,Yes,False
22,100,2.0,106566,top_writer_neurons,replace,7.4375,1.40625,6.03125,Yes,Yes,False
22,100,2.0,106702,top_writer_neurons,replace,12.90625,2.375,10.53125,Yes,Yes,False
22,100,2.0,106703,top_writer_neurons,replace,12.125,2.5,9.625,Yes,Yes,False
22,100,2.0,100034,random_neurons_0,replace,8.21875,8.21875,0.0,Yes,Yes,False
22,100,2.0,100185,random_neurons_0,replace,17.578125,17.640625,-0.0625,Yes,Yes,False
22,100,2.0,100206,random_neurons_0,replace,9.03125,9.03125,0.0,Yes,Yes,False
22,100,2.0,100394,random_neurons_0,replace,8.21875,8.21875,0.0,Yes,Yes,False
22,100,2.0,100459,random_neurons_0,replace,15.25,15.296875,-0.046875,Yes,Yes,False
22,100,2.0,100505,random_neurons_0,replace,14.0625,14.046875,0.015625,Yes,Yes,False
22,100,2.0,100747,random_neurons_0,replace,5.5,5.46875,0.03125,Yes,Yes,False
22,100,2.0,100791,random_neurons_0,replace,6.5625,6.5625,0.0,Yes,Yes,False
22,100,2.0,100798,random_neurons_0,replace,9.5,9.5,0.0,Yes,Yes,False
22,100,2.0,100850,random_neurons_0,replace,5.3125,5.3125,0.0,Yes,Yes,False
22,100,2.0,100919,random_neurons_0,replace,10.46875,10.5,-0.03125,Yes,Yes,False
22,100,2.0,100921,random_neurons_0,replace,14.515625,14.515625,0.0,Yes,Yes,False
22,100,2.0,100927,random_neurons_0,replace,11.71875,11.75,-0.03125,Yes,Yes,False
22,100,2.0,100962,random_neurons_0,replace,9.9375,9.9375,0.0,Yes,Yes,False
22,100,2.0,101109,random_neurons_0,replace,18.9375,18.96875,-0.03125,Yes,Yes,False
22,100,2.0,101157,random_neurons_0,replace,16.21875,16.265625,-0.046875,Yes,Yes,False
22,100,2.0,101397,random_neurons_0,replace,9.5625,9.53125,0.03125,Yes,Yes,False
22,100,2.0,101521,random_neurons_0,replace,14.0625,14.046875,0.015625,Yes,Yes,False
22,100,2.0,101559,random_neurons_0,replace,12.15625,12.1875,-0.03125,Yes,Yes,False
22,100,2.0,101582,random_neurons_0,replace,10.0625,10.03125,0.03125,Yes,Yes,False
22,100,2.0,101660,random_neurons_0,replace,14.09375,14.171875,-0.078125,Yes,Yes,False
22,100,2.0,101678,random_neurons_0,replace,15.171875,15.265625,-0.09375,Yes,Yes,False
22,100,2.0,101979,random_neurons_0,replace,12.21875,12.28125,-0.0625,Yes,Yes,False
22,100,2.0,101985,random_neurons_0,replace,7.71875,7.71875,0.0,Yes,Yes,False
22,100,2.0,102112,random_neurons_0,replace,10.0625,10.03125,0.03125,Yes,Yes,False
22,100,2.0,102183,random_neurons_0,replace,11.21875,11.234375,-0.015625,Yes,Yes,False
22,100,2.0,102187,random_neurons_0,replace,8.03125,8.0,0.03125,Yes,Yes,False
22,100,2.0,102242,random_neurons_0,replace,12.90625,12.96875,-0.0625,Yes,Yes,False
22,100,2.0,102269,random_neurons_0,replace,14.0,14.09375,-0.09375,Yes,Yes,False
22,100,2.0,102285,random_neurons_0,replace,15.171875,15.265625,-0.09375,Yes,Yes,False
22,100,2.0,102334,random_neurons_0,replace,13.53125,13.609375,-0.078125,Yes,Yes,False
22,100,2.0,102393,random_neurons_0,replace,16.34375,16.40625,-0.0625,Yes,Yes,False
22,100,2.0,102470,random_neurons_0,replace,14.09375,14.171875,-0.078125,Yes,Yes,False
22,100,2.0,102559,random_neurons_0,replace,20.3125,20.390625,-0.078125,Yes,Yes,False
22,100,2.0,102596,random_neurons_0,replace,19.890625,19.96875,-0.078125,Yes,Yes,False
22,100,2.0,102600,random_neurons_0,replace,17.78125,17.875,-0.09375,Yes,Yes,False
22,100,2.0,102646,random_neurons_0,replace,20.3125,20.390625,-0.078125,Yes,Yes,False
22,100,2.0,102648,random_neurons_0,replace,17.65625,17.71875,-0.0625,Yes,Yes,False
22,100,2.0,102663,random_neurons_0,replace,20.65625,20.78125,-0.125,Yes,Yes,False
22,100,2.0,102704,random_neurons_0,replace,19.234375,19.28125,-0.046875,Yes,Yes,False
22,100,2.0,102734,random_neurons_0,replace,17.203125,17.28125,-0.078125,Yes,Yes,False
22,100,2.0,102761,random_neurons_0,replace,19.921875,19.984375,-0.0625,Yes,Yes,False
22,100,2.0,102770,random_neurons_0,replace,13.828125,13.859375,-0.03125,Yes,Yes,False
22,100,2.0,102782,random_neurons_0,replace,13.34375,13.34375,0.0,Yes,Yes,False
22,100,2.0,102833,random_neurons_0,replace,18.0,18.0625,-0.0625,Yes,Yes,False
22,100,2.0,102946,random_neurons_0,replace,16.71875,16.8125,-0.09375,Yes,Yes,False
22,100,2.0,102969,random_neurons_0,replace,16.203125,16.203125,0.0,Yes,Yes,False
22,100,2.0,103124,random_neurons_0,replace,16.640625,16.703125,-0.0625,Yes,Yes,False
22,100,2.0,103156,random_neurons_0,replace,16.84375,16.90625,-0.0625,Yes,Yes,False
22,100,2.0,103239,random_neurons_0,replace,17.015625,17.078125,-0.0625,Yes,Yes,False
22,100,2.0,103354,random_neurons_0,replace,14.109375,14.140625,-0.03125,Yes,Yes,False
22,100,2.0,103377,random_neurons_0,replace,20.71875,20.796875,-0.078125,Yes,Yes,False
22,100,2.0,103382,random_neurons_0,replace,17.296875,17.390625,-0.09375,Yes,Yes,False
22,100,2.0,103470,random_neurons_0,replace,17.8125,17.890625,-0.078125,Yes,Yes,False
22,100,2.0,103582,random_neurons_0,replace,20.59375,20.6875,-0.09375,Yes,Yes,False
22,100,2.0,103628,random_neurons_0,replace,16.640625,16.703125,-0.0625,Yes,Yes,False
22,100,2.0,103671,random_neurons_0,replace,10.625,10.65625,-0.03125,Yes,Yes,False
22,100,2.0,103672,random_neurons_0,replace,17.59375,17.703125,-0.109375,Yes,Yes,False
22,100,2.0,103691,random_neurons_0,replace,12.3125,12.328125,-0.015625,Yes,Yes,False
22,100,2.0,103766,random_neurons_0,replace,20.5625,20.671875,-0.109375,Yes,Yes,False
22,100,2.0,103792,random_neurons_0,replace,12.3125,12.328125,-0.015625,Yes,Yes,False
22,100,2.0,103847,random_neurons_0,replace,11.734375,11.75,-0.015625,Yes,Yes,False
22,100,2.0,103920,random_neurons_0,replace,17.65625,17.71875,-0.0625,Yes,Yes,False
22,100,2.0,103971,random_neurons_0,replace,11.734375,11.75,-0.015625,Yes,Yes,False
22,100,2.0,103998,random_neurons_0,replace,13.984375,14.0,-0.015625,Yes,Yes,False
22,100,2.0,104043,random_neurons_0,replace,19.96875,20.0625,-0.09375,Yes,Yes,False
22,100,2.0,104083,random_neurons_0,replace,14.109375,14.140625,-0.03125,Yes,Yes,False
22,100,2.0,104114,random_neurons_0,replace,13.984375,14.0,-0.015625,Yes,Yes,False
22,100,2.0,104217,random_neurons_0,replace,14.984375,15.0625,-0.078125,Yes,Yes,False
22,100,2.0,104248,random_neurons_0,replace,14.484375,14.546875,-0.0625,Yes,Yes,False
22,100,2.0,104384,random_neurons_0,replace,7.0,6.96875,0.03125,Yes,Yes,False
22,100,2.0,104463,random_neurons_0,replace,15.265625,15.328125,-0.0625,Yes,Yes,False
22,100,2.0,104514,random_neurons_0,replace,3.4375,3.4375,0.0,Yes,Yes,False
22,100,2.0,104537,random_neurons_0,replace,16.46875,16.5625,-0.09375,Yes,Yes,False
22,100,2.0,104606,random_neurons_0,replace,9.78125,9.8125,-0.03125,Yes,Yes,False
22,100,2.0,104688,random_neurons_0,replace,14.609375,14.65625,-0.046875,Yes,Yes,False
22,100,2.0,104689,random_neurons_0,replace,3.4375,3.4375,0.0,Yes,Yes,False
22,100,2.0,104828,random_neurons_0,replace,9.625,9.65625,-0.03125,Yes,Yes,False
22,100,2.0,104957,random_neurons_0,replace,14.578125,14.640625,-0.0625,Yes,Yes,False
22,100,2.0,105160,random_neurons_0,replace,11.25,11.28125,-0.03125,Yes,Yes,False
22,100,2.0,105315,random_neurons_0,replace,13.015625,13.03125,-0.015625,Yes,Yes,False
22,100,2.0,105478,random_neurons_0,replace,10.03125,10.0625,-0.03125,Yes,Yes,False
22,100,2.0,105569,random_neurons_0,replace,10.09375,10.125,-0.03125,Yes,Yes,False
22,100,2.0,105659,random_neurons_0,replace,12.671875,12.703125,-0.03125,Yes,Yes,False
22,100,2.0,105724,random_neurons_0,replace,10.15625,10.15625,0.0,Yes,Yes,False
22,100,2.0,105789,random_neurons_0,replace,8.0,8.0,0.0,Yes,Yes,False
22,100,2.0,105796,random_neurons_0,replace,14.21875,14.234375,-0.015625,Yes,Yes,False
22,100,2.0,105798,random_neurons_0,replace,13.609375,13.671875,-0.0625,Yes,Yes,False
22,100,2.0,105953,random_neurons_0,replace,9.46875,9.5,-0.03125,Yes,Yes,False
22,100,2.0,106145,random_neurons_0,replace,11.671875,11.71875,-0.046875,Yes,Yes,False
22,100,2.0,106278,random_neurons_0,replace,8.0,8.0,0.0,Yes,Yes,False
22,100,2.0,106314,random_neurons_0,replace,9.09375,9.09375,0.0,Yes,Yes,False
22,100,2.0,106566,random_neurons_0,replace,7.4375,7.40625,0.03125,Yes,Yes,False
22,100,2.0,106702,random_neurons_0,replace,12.90625,12.9375,-0.03125,Yes,Yes,False
22,100,2.0,106703,random_neurons_0,replace,12.125,12.203125,-0.078125,Yes,Yes,False
22,100,2.0,100034,random_neurons_1,replace,8.21875,8.25,-0.03125,Yes,Yes,False
22,100,2.0,100185,random_neurons_1,replace,17.578125,17.53125,0.046875,Yes,Yes,False
22,100,2.0,100206,random_neurons_1,replace,9.03125,9.09375,-0.0625,Yes,Yes,False
22,100,2.0,100394,random_neurons_1,replace,8.21875,8.25,-0.03125,Yes,Yes,False
22,100,2.0,100459,random_neurons_1,replace,15.25,15.234375,0.015625,Yes,Yes,False
22,100,2.0,100505,random_neurons_1,replace,14.0625,14.046875,0.015625,Yes,Yes,False
22,100,2.0,100747,random_neurons_1,replace,5.5,5.53125,-0.03125,Yes,Yes,False
22,100,2.0,100791,random_neurons_1,replace,6.5625,6.625,-0.0625,Yes,Yes,False
22,100,2.0,100798,random_neurons_1,replace,9.5,9.53125,-0.03125,Yes,Yes,False
