scenario_id,domain,recipient_allowed_tok_len,recipient_disallowed_tok_len,purpose_allowed_tok_len,purpose_disallowed_tok_len,recipient_length_matched,purpose_length_matched,both_length_matched,prompt_A_len,prompt_D_len,final_answer_idx_A,final_answer_idx_D,use_final_AB,use_final_AC,use_final_AD,use_recipient_AB,use_recipient_CD,use_purpose_AC,use_purpose_BD,use_both_AD,improve_B,improve_C,improve_D,base_A_correct,base_B_correct,base_C_correct,base_D_correct,ci_A_correct,ci_B_correct,ci_C_correct,ci_D_correct,base_A_margin,base_B_margin,base_C_margin,base_D_margin,ci_A_margin,ci_B_margin,ci_C_margin,ci_D_margin,both_clean_AB,both_clean_AC,both_clean_AD,patch_final_AD,patch_recipient_AB_lasttok,patch_purpose_AC_lasttok,patch_recipient_AB_strictspan,patch_purpose_AC_strictspan,patch_both_AD_strictspan,improve_B_uncapped,improve_C_uncapped,improve_D_uncapped
103470,healthcare,3,3,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,True,17.203125,11.875,0.90625,0.90625,17.78125,11.90625,-0.375,-0.28125,False,False,True,True,False,False,False,False,True,False,True,True
103478,healthcare,3,3,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,12.234375,5.0625,0.6875,-1.65625,10.625,3.375,-2.15625,-4.5625,False,True,False,False,False,True,False,True,False,False,True,False
103490,healthcare,3,3,2,2,True,True,True,83,83,82,82,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,16.765625,10.21875,10.34375,1.0,16.953125,9.53125,9.53125,-0.5625,False,False,True,True,False,False,False,False,True,False,False,True
103525,healthcare,3,2,2,2,False,True,False,84,83,83,82,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,9.6875,1.34375,7.453125,0.65625,10.5,0.15625,8.28125,-0.1875,False,False,True,True,False,False,False,False,False,False,False,True
103563,healthcare,3,2,2,2,False,True,False,79,78,78,77,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,17.671875,6.9375,12.015625,0.78125,17.953125,6.4375,11.6875,-0.6875,False,False,True,True,False,False,False,False,False,False,False,True
103566,healthcare,3,2,2,2,False,True,False,87,86,86,85,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,12.28125,5.25,4.21875,0.5,13.84375,5.5625,3.75,-0.4375,False,False,True,True,False,False,False,False,False,False,False,True
103582,healthcare,3,2,2,3,False,False,False,85,85,84,84,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,20.015625,16.203125,12.4375,1.46875,20.578125,15.890625,11.03125,-0.5,False,False,True,True,False,False,False,False,False,False,False,True
103628,healthcare,3,2,2,2,False,True,False,81,80,80,79,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,15.953125,8.96875,10.953125,0.65625,16.640625,8.09375,10.34375,-0.59375,False,False,True,True,False,False,False,False,False,False,False,True
103671,healthcare,3,2,2,2,False,True,False,86,85,85,84,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,12.234375,6.4375,0.6875,0.375,10.625,4.5,-2.15625,-1.9375,False,True,False,False,False,True,False,True,False,False,True,True
103672,healthcare,3,3,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,17.171875,9.8125,11.25,1.4375,17.640625,8.71875,11.125,-0.34375,False,False,True,True,False,False,False,False,True,False,False,True
103679,healthcare,3,2,2,2,False,True,False,82,81,81,80,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,16.734375,11.875,6.9375,0.25,17.1875,11.59375,5.6875,-1.40625,False,False,True,True,False,False,False,False,False,False,False,True
103684,healthcare,3,2,2,2,False,True,False,81,80,80,79,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,19.375,10.375,11.65625,0.75,19.984375,10.25,10.375,-0.9375,False,False,True,True,False,False,False,False,False,False,False,True
103689,healthcare,3,3,2,2,True,True,True,83,83,82,82,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,16.765625,10.21875,3.8125,0.46875,16.953125,9.53125,2.5625,-0.96875,False,False,True,True,False,False,False,False,True,False,False,True
103691,healthcare,3,2,2,2,False,True,False,79,78,78,77,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,12.359375,6.5625,1.1875,0.25,12.3125,6.5,0.59375,-0.1875,False,False,True,True,False,False,False,False,False,False,False,True
103750,healthcare,3,3,2,2,True,True,True,90,90,89,89,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,8.3125,4.90625,4.125,1.53125,6.375,3.84375,1.84375,-0.78125,False,False,True,True,False,False,False,False,True,False,False,True
103766,healthcare,3,2,2,2,False,True,False,83,82,82,81,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,19.765625,14.21875,6.15625,0.75,20.609375,14.203125,4.875,-0.59375,False,False,True,True,False,False,False,False,False,False,False,True
103781,healthcare,3,2,2,2,False,True,False,88,87,87,86,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,7.6875,6.25,0.8125,1.03125,6.78125,5.15625,0.21875,-1.09375,False,False,True,True,False,False,False,False,False,False,False,True
103792,healthcare,3,2,2,2,False,True,False,79,78,78,77,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,12.359375,7.8125,0.71875,0.21875,12.3125,7.65625,0.625,-0.21875,False,False,True,True,False,False,False,False,False,False,False,True
103847,healthcare,3,3,2,2,True,True,True,85,85,84,84,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,10.828125,4.125,6.59375,0.8125,11.75,4.09375,6.53125,-0.4375,False,False,True,True,False,False,False,False,True,False,False,True
103868,healthcare,3,3,2,3,True,False,False,85,86,84,85,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,17.953125,12.171875,5.96875,0.28125,19.078125,12.59375,4.40625,-1.0625,False,False,True,True,False,False,False,False,False,False,False,True
103920,healthcare,3,3,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,16.90625,9.40625,9.03125,2.9375,17.671875,7.78125,7.90625,-0.28125,False,False,True,True,False,False,False,False,True,False,False,True
103971,healthcare,3,3,2,2,True,True,True,85,85,84,84,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,10.828125,4.125,5.34375,0.65625,11.75,4.09375,4.625,-0.90625,False,False,True,True,False,False,False,False,True,False,False,True
103975,healthcare,3,2,2,2,False,True,False,84,83,83,82,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,9.6875,1.34375,11.421875,1.125,10.5,0.15625,12.1875,-0.09375,False,False,True,True,False,False,False,False,False,False,False,True
103998,healthcare,3,3,2,2,True,True,True,83,83,82,82,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,13.671875,7.25,7.0625,1.59375,14.015625,6.625,5.75,-0.625,False,False,True,True,False,False,False,False,True,False,False,True
104000,healthcare,3,2,2,2,False,True,False,78,77,77,76,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,17.171875,10.09375,6.15625,0.4375,17.640625,9.0,5.25,-2.125,False,False,True,True,False,False,False,False,False,False,False,True
104043,healthcare,3,3,2,3,True,False,False,81,82,80,81,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,19.375,13.203125,5.53125,0.71875,19.984375,13.234375,4.4375,-0.78125,False,False,True,True,False,False,False,False,False,False,False,True
104083,healthcare,3,2,2,2,False,True,False,84,83,83,82,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,13.4375,5.28125,6.15625,0.15625,14.171875,5.03125,5.90625,-0.84375,False,False,True,True,False,False,False,False,False,False,False,True
104114,healthcare,3,3,2,2,True,True,True,83,83,82,82,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,13.671875,7.25,9.0625,0.6875,14.015625,6.625,8.46875,-1.0625,False,False,True,True,False,False,False,False,True,False,False,True
104146,healthcare,3,2,2,2,False,True,False,80,79,79,78,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,17.203125,9.34375,8.25,0.65625,17.78125,8.9375,7.21875,-0.96875,False,False,True,True,False,False,False,False,False,False,False,True
104199,healthcare,3,2,2,2,False,True,False,86,85,85,84,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,12.234375,4.03125,0.6875,0.625,10.625,1.71875,-2.15625,-2.09375,False,False,True,True,False,False,False,False,False,False,True,True
104207,education,2,2,2,2,True,True,True,89,89,88,88,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,9.734375,2.625,8.828125,6.09375,8.40625,-0.6875,7.359375,3.84375,True,False,False,False,True,False,True,False,False,True,False,False
104217,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,14.390625,2.59375,7.75,0.3125,15.03125,1.40625,7.5625,-0.5625,False,False,True,True,False,False,False,False,True,False,False,True
104225,education,2,2,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,6.875,-9.3125,0.5,-18.171875,7.0,-11.65625,-1.78125,-21.078125,False,True,False,False,False,True,False,True,False,False,True,False
104231,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,7.828125,-5.1875,0.03125,-8.515625,8.65625,-6.53125,-0.65625,-10.578125,False,True,False,False,False,True,False,True,False,False,True,False
104246,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,4.78125,0.15625,-3.78125,-6.8125,3.3125,-3.5625,-6.5625,-10.328125,True,False,False,False,True,False,True,False,False,True,False,False
104248,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,14.0625,10.53125,3.59375,0.46875,14.515625,10.59375,1.84375,-0.875,False,False,True,True,False,False,False,False,True,False,False,True
104268,education,2,2,2,2,True,True,True,79,79,78,78,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,9.5625,10.125,-1.09375,0.25,10.625,10.71875,-1.1875,-0.3125,False,False,True,True,False,False,False,False,True,False,False,True
104280,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,4.78125,0.15625,-22.921875,-26.171875,3.3125,-3.5625,-23.15625,-26.609375,True,False,False,False,True,False,True,False,False,True,False,False
104315,education,2,2,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,9.90625,4.96875,2.6875,2.03125,9.78125,3.875,0.75,-0.5625,False,False,True,True,False,False,False,False,True,False,False,True
104337,education,2,2,2,2,True,True,True,89,89,88,88,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,9.734375,2.625,2.0625,-7.28125,8.40625,-0.6875,-0.15625,-9.75,True,False,False,False,True,False,True,False,False,True,True,False
104383,education,2,2,2,2,True,True,True,84,84,83,83,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,2.4375,6.65625,-7.6875,0.53125,0.875,6.09375,-10.34375,-1.8125,False,False,True,True,False,False,False,False,True,False,False,True
104384,education,2,2,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,6.875,6.28125,0.5,0.65625,7.0,6.03125,-1.78125,-2.25,False,True,True,True,False,True,False,True,True,False,True,True
104420,education,2,2,2,2,True,True,True,89,89,88,88,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,9.734375,8.015625,2.5625,2.40625,8.40625,5.8125,-0.03125,-0.5,False,True,False,False,False,True,False,True,False,False,True,True
104425,education,2,2,2,2,True,True,True,77,77,76,76,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,11.796875,11.84375,-0.78125,1.5,13.15625,12.828125,-1.4375,-0.125,False,False,True,True,False,False,False,False,True,False,False,True
104463,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,15.171875,11.65625,10.09375,1.4375,15.28125,11.03125,9.1875,-0.5,False,False,True,True,False,False,False,False,True,False,False,True
104486,education,2,2,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,6.34375,4.375,2.53125,0.59375,7.0625,4.46875,1.5,-0.8125,False,False,True,True,False,False,False,False,True,False,False,True
104506,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,7.828125,5.34375,0.03125,0.5625,8.65625,5.90625,-0.65625,0.375,False,True,False,False,False,True,False,True,False,False,True,False
104508,education,2,2,2,2,True,True,True,89,89,88,88,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,9.734375,2.625,2.5625,-1.59375,8.40625,-0.6875,-0.03125,-4.421875,False,True,False,False,False,True,False,True,False,True,True,False
104514,education,2,2,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,4.96875,8.375,-5.640625,1.21875,3.46875,6.625,-7.875,-2.3125,False,False,True,True,False,False,False,False,True,False,False,True
104524,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,4.78125,1.78125,1.9375,-3.4375,3.3125,-0.03125,-0.1875,-5.734375,False,True,False,False,False,True,False,True,False,True,True,False
104537,education,2,2,2,2,True,True,True,79,79,78,78,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,15.734375,3.65625,8.1875,0.65625,16.484375,2.03125,6.375,-0.28125,False,False,True,True,False,False,False,False,True,False,False,True
104539,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,15.171875,11.65625,4.625,1.375,15.28125,11.03125,2.40625,-0.46875,False,False,True,True,False,False,False,False,True,False,False,True
104606,education,2,2,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,9.90625,6.5625,8.0,0.96875,9.78125,5.46875,7.53125,-0.03125,False,False,True,True,False,False,False,False,True,False,False,True
104622,education,2,2,2,2,True,True,True,81,81,80,80,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,0.96875,1.4375,-1.9375,0.34375,0.09375,0.84375,-2.40625,-0.25,False,False,True,True,False,False,False,False,True,False,False,True
104632,education,2,2,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,6.34375,0.3125,5.84375,-0.71875,7.0625,-0.71875,6.625,-1.53125,True,False,False,False,True,False,True,False,False,True,False,False
104633,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,4.78125,-2.09375,1.9375,-8.640625,3.3125,-4.375,-0.1875,-11.375,False,True,False,False,False,True,False,True,False,False,True,False
104640,education,2,2,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,6.875,7.6875,-2.3125,0.375,7.0,7.625,-4.75,-1.78125,False,False,True,True,False,False,False,False,True,False,False,True
104642,education,2,2,2,2,True,True,True,84,84,83,83,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,2.4375,9.78125,-7.6875,1.78125,0.875,9.125,-10.34375,-0.21875,False,False,True,True,False,False,False,False,True,False,False,True
104645,education,2,2,2,2,True,True,True,81,81,80,80,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,9.875,9.03125,-0.875,0.09375,11.28125,11.09375,-1.78125,-1.15625,False,False,True,True,False,False,False,False,True,False,False,True
104655,education,2,2,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,True,4.78125,2.5625,1.9375,0.59375,3.3125,0.03125,-0.1875,-2.125,False,False,True,True,False,False,False,False,True,False,True,True
104668,education,2,2,2,2,True,True,True,89,89,88,88,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,9.734375,7.03125,4.9375,3.0,8.40625,4.375,1.90625,-1.09375,False,False,True,True,False,False,False,False,True,False,False,True
104680,education,2,2,2,2,True,True,True,86,86,85,85,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,6.34375,0.3125,2.78125,-6.6875,7.0625,-0.71875,2.09375,-9.046875,True,False,False,False,True,False,True,False,False,True,False,False
104688,education,2,2,2,2,True,True,True,79,79,78,78,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,13.90625,8.25,6.78125,1.3125,14.59375,8.03125,5.875,-0.46875,False,False,True,True,False,False,False,False,True,False,False,True
104689,education,2,2,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,4.96875,3.78125,-5.640625,0.71875,3.46875,1.65625,-7.875,-2.4375,False,False,True,True,False,False,False,False,True,False,False,True
104697,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,11.359375,5.5,3.0625,0.75,11.71875,4.625,2.65625,-0.625,False,False,True,True,False,False,False,False,True,False,False,True
104702,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,9.0,9.3125,-0.8125,0.46875,8.65625,8.96875,-1.46875,-0.4375,False,False,True,True,False,False,False,False,True,False,False,True
104828,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,9.3125,5.71875,4.71875,0.34375,9.6875,6.03125,4.75,-0.125,False,False,True,True,False,False,False,False,True,False,False,True
104840,education,2,2,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,9.90625,-7.65625,2.0,-9.859375,9.78125,-9.46875,-0.1875,-11.859375,False,True,False,False,False,True,False,True,False,False,True,False
104925,education,2,2,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,9.90625,7.921875,2.0,-0.59375,9.78125,7.53125,-0.1875,-2.84375,False,True,False,False,False,True,False,True,False,False,True,False
104957,education,2,2,2,2,True,True,True,75,75,74,74,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,13.734375,9.625,5.9375,1.21875,14.59375,9.875,5.34375,-0.4375,False,False,True,True,False,False,False,False,True,False,False,True
105076,education,2,2,2,2,True,True,True,89,89,88,88,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,9.734375,4.5,4.9375,1.875,8.40625,1.5625,1.90625,-1.8125,False,False,True,True,False,False,False,False,True,False,False,True
105079,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,9.0,9.3125,-2.65625,0.375,8.65625,8.96875,-4.0625,-0.75,False,False,True,True,False,False,False,False,True,False,False,True
105098,education,2,2,2,2,True,True,True,79,79,78,78,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,13.4375,9.828125,4.65625,1.21875,14.375,9.15625,3.0625,-0.9375,False,False,True,True,False,False,False,False,True,False,False,True
105137,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,7.828125,8.484375,1.6875,0.375,8.65625,9.625,1.3125,-0.09375,False,False,True,True,False,False,False,False,True,False,False,True
105160,education,2,2,2,2,True,True,True,77,77,76,76,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,11.25,9.4375,-0.09375,0.21875,11.25,9.03125,-0.78125,-0.8125,False,False,True,True,False,False,False,False,True,False,False,True
105272,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,14.0625,14.734375,3.59375,0.84375,14.515625,15.390625,1.84375,-1.03125,False,False,True,True,False,False,False,False,True,False,False,True
105280,education,2,2,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,12.625,3.875,6.0,0.28125,12.828125,3.0625,6.0625,-0.40625,False,False,True,True,False,False,False,False,True,False,False,True
105310,legal,1,1,2,4,True,False,False,78,80,77,79,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,12.734375,0.40625,-3.90625,-6.6875,12.6875,-0.9375,-5.5625,-9.484375,True,False,False,False,True,False,True,False,False,True,False,False
105314,legal,1,2,2,4,False,False,False,79,82,78,81,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,9.71875,0.0625,-15.375,-18.171875,9.4375,-0.84375,-17.84375,-20.421875,True,False,False,False,True,False,False,False,False,True,False,False
105315,legal,1,1,2,2,True,True,True,82,82,81,81,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,12.6875,-1.875,9.421875,0.1875,13.015625,-3.21875,9.5625,-0.90625,False,False,True,True,False,False,False,False,True,False,False,True
105317,legal,1,2,2,3,False,False,False,82,84,81,83,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,8.125,3.65625,0.6875,0.84375,7.53125,2.3125,-1.375,-1.3125,False,True,True,True,False,True,False,False,False,False,True,True
105320,legal,1,1,2,4,True,False,False,77,79,76,78,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,14.296875,-1.71875,0.15625,-5.890625,14.71875,-1.90625,-0.65625,-7.125,False,True,False,False,False,True,False,False,False,False,True,False
105322,legal,1,1,2,2,True,True,True,75,75,74,74,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,13.6875,0.84375,-9.640625,-17.609375,14.140625,0.0,-12.046875,-20.109375,True,False,False,False,True,False,True,False,False,True,False,False
105330,legal,1,1,2,4,True,False,False,75,77,74,76,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,13.6875,0.84375,-9.671875,-14.359375,14.140625,0.0,-11.015625,-17.28125,True,False,False,False,True,False,True,False,False,True,False,False
105333,legal,1,2,2,3,False,False,False,79,81,78,80,True,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,13.25,-9.625,0.90625,-19.84375,14.25,-13.515625,-0.46875,-22.71875,False,True,False,False,False,True,False,False,False,False,True,False
105355,legal,1,1,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,5.78125,-3.3125,0.09375,-11.921875,4.96875,-4.78125,-0.09375,-12.734375,False,True,False,False,False,True,False,True,False,False,True,False
105362,legal,1,1,2,3,True,False,False,77,78,76,77,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,12.5625,-3.21875,6.5,0.09375,13.046875,-4.125,6.09375,-0.71875,False,False,True,True,False,False,False,False,False,False,False,True
105364,legal,1,2,2,3,False,False,False,79,81,78,80,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,13.25,4.25,0.90625,-3.890625,14.25,3.375,-0.46875,-6.203125,False,True,False,False,False,True,False,False,False,False,True,False
105380,legal,1,2,2,3,False,False,False,79,81,78,80,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,13.765625,12.765625,0.6875,-0.71875,14.125,12.796875,-1.53125,-3.125,False,True,False,False,False,True,False,False,False,False,True,False
105396,legal,1,1,2,2,True,True,True,78,78,77,77,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,12.734375,0.40625,-3.34375,-9.0,12.6875,-0.9375,-5.21875,-11.3125,True,False,False,False,True,False,True,False,False,True,False,False
105409,legal,1,2,2,2,False,True,False,81,82,80,81,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,4.5625,0.5,-0.21875,-3.40625,3.5,-0.6875,-0.84375,-4.40625,True,False,False,False,True,False,False,False,False,True,False,False
105420,legal,1,2,2,4,False,False,False,77,80,76,79,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,11.3125,1.625,-8.5,-13.453125,10.71875,-0.03125,-10.375,-15.546875,True,False,False,False,True,False,False,False,False,True,False,False
105466,legal,1,2,2,2,False,True,False,78,79,77,78,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,True,5.78125,2.21875,0.09375,-4.15625,4.96875,1.1875,-0.09375,-4.28125,False,True,False,False,False,True,False,True,False,False,True,False
105478,legal,1,2,2,2,False,True,False,80,81,79,80,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,9.640625,7.53125,1.6875,0.0625,10.0,7.21875,0.53125,-1.0,False,False,True,True,False,False,False,False,False,False,False,True
105505,legal,1,1,2,3,True,False,False,79,80,78,79,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,13.765625,-8.640625,0.6875,-4.828125,14.125,-9.890625,-1.53125,-6.9375,False,True,False,False,False,True,False,False,False,False,True,False
105519,legal,1,2,2,4,False,False,False,83,86,82,85,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,3.59375,1.34375,-20.28125,-22.9375,1.53125,-0.71875,-22.609375,-24.53125,True,False,False,False,True,False,False,False,False,True,False,False
105521,legal,1,2,2,2,False,True,False,79,80,78,79,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,13.765625,8.859375,7.21875,0.625,14.125,7.28125,7.0,-2.28125,False,False,True,True,False,False,False,False,False,False,False,True
105541,legal,1,2,2,4,False,False,False,79,82,78,81,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,16.296875,6.15625,0.0625,-8.546875,17.421875,5.875,-1.34375,-11.078125,False,True,False,False,False,True,False,False,False,False,True,False
105548,legal,1,1,2,2,True,True,True,80,80,79,79,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,8.84375,0.65625,6.75,-0.15625,8.0,-0.375,5.4375,-1.46875,True,False,False,False,True,False,True,False,False,True,False,False
105553,legal,1,2,2,2,False,True,False,83,84,82,83,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,3.59375,1.34375,-15.921875,-19.078125,1.53125,-0.71875,-19.1875,-21.84375,True,False,False,False,True,False,False,False,False,True,False,False
105563,legal,1,2,2,2,False,True,False,77,78,76,77,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,11.3125,1.625,9.28125,-2.0,10.71875,-0.03125,8.1875,-3.125,True,False,False,False,True,False,False,False,False,True,False,False
105569,legal,1,1,2,3,True,False,False,79,80,78,79,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,10.125,-5.203125,7.84375,0.15625,10.09375,-5.71875,7.9375,-0.21875,False,False,True,True,False,False,False,False,False,False,False,True
105581,legal,1,2,2,4,False,False,False,80,83,79,82,True,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,8.84375,-3.9375,0.84375,-14.8125,8.0,-5.1875,-0.75,-17.1875,False,True,False,False,False,True,False,False,False,False,True,False
