model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,6,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,6.65625,6.65625,6.65625,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.21875,34.5625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,7,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,6.71875,6.71875,6.71875,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.28125,34.5625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,8,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,6.40625,6.40625,6.40625,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.1875,34.78125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,9,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,6.46875,6.46875,6.46875,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.25,34.78125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,10,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,6.4375,6.4375,6.4375,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.15625,34.71875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,11,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,6.4375,6.4375,6.4375,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.125,34.6875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,12,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,5.8125,5.8125,5.8125,Yes,No,Yes,43.1875,33.125,36.25,36.25,40.78125,34.96875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,13,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,4.34375,4.34375,4.34375,Yes,No,Yes,43.1875,33.125,36.25,36.25,39.90625,35.5625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,14,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,3.96875,3.96875,3.96875,Yes,No,Yes,43.1875,33.125,36.25,36.25,39.65625,35.6875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,15,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,1.8125,1.8125,1.8125,Yes,No,Yes,43.1875,33.125,36.25,36.25,38.0,36.1875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,16,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.8125,0.8125,0.8125,Yes,No,Yes,43.1875,33.125,36.25,36.25,37.0625,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,17,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.65625,0.65625,0.65625,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.84375,36.1875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,18,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.03125,0.03125,0.03125,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.3125,36.28125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,19,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.03125,0.03125,0.03125,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.25,36.21875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,20,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,21,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.21875,36.21875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,22,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,23,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,24,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.03125,0.03125,0.03125,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.25,36.21875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,25,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,26,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_A_to_B,recipient_last_AB,False,27,A,B,Yes,No,1,recipient_last,recipient_last,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,0,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,7.46875,-2.59375,2.59375,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.875,34.40625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,1,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,7.28125,-2.78125,2.78125,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.75,34.46875,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,2,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,7.3125,-2.75,2.75,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.75,34.4375,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,3,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,7.0,-3.0625,3.0625,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.53125,34.53125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,4,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.875,-3.1875,3.1875,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.40625,34.53125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,5,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.96875,-3.09375,3.09375,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.4375,34.46875,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,6,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.75,-3.3125,3.3125,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.3125,34.5625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,7,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.09375,-3.96875,3.96875,No,Yes,Yes,36.25,36.25,43.1875,33.125,40.96875,34.875,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,8,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.28125,-3.78125,3.78125,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.03125,34.75,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,9,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,5.8125,-4.25,4.25,No,Yes,Yes,36.25,36.25,43.1875,33.125,40.75,34.9375,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,10,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.03125,-4.03125,4.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,40.90625,34.875,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,11,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.40625,-3.65625,3.65625,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.15625,34.75,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,12,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,6.4375,-3.625,3.625,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.125,34.6875,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,13,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,7.78125,-2.28125,2.28125,No,Yes,Yes,36.25,36.25,43.1875,33.125,41.875,34.09375,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,14,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,8.09375,-1.96875,1.96875,No,Yes,Yes,36.25,36.25,43.1875,33.125,42.09375,34.0,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,15,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,9.0625,-1.0,1.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,42.53125,33.46875,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,16,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,9.46875,-0.59375,0.59375,No,Yes,Yes,36.25,36.25,43.1875,33.125,42.8125,33.34375,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,17,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,9.59375,-0.46875,0.46875,No,Yes,Yes,36.25,36.25,43.1875,33.125,42.90625,33.3125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,18,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,9.96875,-0.09375,0.09375,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.125,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,19,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.15625,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,20,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,21,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0,-0.0625,0.0625,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.15625,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,22,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,23,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,24,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,25,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,26,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100520,recipient_last_AB_B_to_A,recipient_last_AB,False,27,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,0,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,1,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,2,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,3,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,4,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,5,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,6,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.03125,0.03125,0.03125,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.25,36.21875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,7,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0,0.0,0.0,Yes,No,No,43.1875,33.125,36.25,36.25,36.25,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,8,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.03125,0.03125,0.03125,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.25,36.21875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,9,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0625,0.0625,0.0625,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.21875,36.15625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,10,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0625,0.0625,0.0625,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.21875,36.15625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,11,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.0625,0.0625,0.0625,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.21875,36.15625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,12,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.09375,0.09375,0.09375,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.21875,36.125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,13,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.09375,0.09375,0.09375,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.21875,36.125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,14,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.125,0.125,0.125,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.25,36.125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,15,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.1875,0.1875,0.1875,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.3125,36.125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,16,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.25,0.25,0.25,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.4375,36.1875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,17,A,B,Yes,No,1,final,final,1,10.0625,0.0,0.4375,0.4375,0.4375,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.6875,36.25,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,18,A,B,Yes,No,1,final,final,1,10.0625,0.0,4.375,4.375,4.375,Yes,No,Yes,43.1875,33.125,36.25,36.25,40.1875,35.8125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,19,A,B,Yes,No,1,final,final,1,10.0625,0.0,6.21875,6.21875,6.21875,Yes,No,Yes,43.1875,33.125,36.25,36.25,41.3125,35.09375,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,20,A,B,Yes,No,1,final,final,1,10.0625,0.0,8.875,8.875,8.875,Yes,No,Yes,43.1875,33.125,36.25,36.25,42.46875,33.59375,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,21,A,B,Yes,No,1,final,final,1,10.0625,0.0,9.03125,9.03125,9.03125,Yes,No,Yes,43.1875,33.125,36.25,36.25,42.625,33.59375,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,22,A,B,Yes,No,1,final,final,1,10.0625,0.0,9.0,9.0,9.0,Yes,No,Yes,43.1875,33.125,36.25,36.25,42.625,33.625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,23,A,B,Yes,No,1,final,final,1,10.0625,0.0,9.21875,9.21875,9.21875,Yes,No,Yes,43.1875,33.125,36.25,36.25,42.65625,33.4375,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,24,A,B,Yes,No,1,final,final,1,10.0625,0.0,9.28125,9.28125,9.28125,Yes,No,Yes,43.1875,33.125,36.25,36.25,42.71875,33.4375,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,25,A,B,Yes,No,1,final,final,1,10.0625,0.0,9.71875,9.71875,9.71875,Yes,No,Yes,43.1875,33.125,36.25,36.25,43.03125,33.3125,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,26,A,B,Yes,No,1,final,final,1,10.0625,0.0,9.96875,9.96875,9.96875,Yes,No,Yes,43.1875,33.125,36.25,36.25,43.125,33.15625,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_A_to_B,final_AB,False,27,A,B,Yes,No,1,final,final,1,10.0625,0.0,6.75,6.75,6.75,Yes,No,Yes,43.1875,33.125,36.25,36.25,36.9375,30.1875,76,77
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,0,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,1,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,2,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.0625,0.0,-0.0,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.125,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,3,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,4,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,5,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.15625,77,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100525,final_AB_B_to_A,final_AB,False,6,B,A,No,Yes,-1,final,final,1,0.0,10.0625,10.03125,-0.03125,0.03125,No,Yes,Yes,36.25,36.25,43.1875,33.125,43.1875,33.15625,77,76
