model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,7,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.0625,34.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,8,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.0625,34.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,9,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.0625,34.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,10,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.5,0.03125,0.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.09375,34.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,11,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.09375,34.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,12,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.5,0.03125,0.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,13,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.09375,34.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,14,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.5625,0.09375,0.09375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.21875,34.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,15,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.65625,0.1875,0.1875,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.21875,34.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,16,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.75,0.28125,0.28125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.34375,34.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,17,A,D,Yes,No,1,final,final,1,9.03125,0.46875,0.875,0.40625,0.40625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.4375,34.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,18,A,D,Yes,No,1,final,final,1,9.03125,0.46875,3.84375,3.375,3.375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,38.21875,34.375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,19,A,D,Yes,No,1,final,final,1,9.03125,0.46875,5.625,5.15625,5.15625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,39.3125,33.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,20,A,D,Yes,No,1,final,final,1,9.03125,0.46875,8.09375,7.625,7.625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.96875,32.875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,21,A,D,Yes,No,1,final,final,1,9.03125,0.46875,8.1875,7.71875,7.71875,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,41.09375,32.90625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,22,A,D,Yes,No,1,final,final,1,9.03125,0.46875,8.15625,7.6875,7.6875,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,41.0625,32.90625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,23,A,D,Yes,No,1,final,final,1,9.03125,0.46875,8.40625,7.9375,7.9375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,41.15625,32.75,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,24,A,D,Yes,No,1,final,final,1,9.03125,0.46875,8.40625,7.9375,7.9375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,41.15625,32.75,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,25,A,D,Yes,No,1,final,final,1,9.03125,0.46875,8.8125,8.34375,8.34375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,41.4375,32.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,26,A,D,Yes,No,1,final,final,1,9.03125,0.46875,9.03125,8.5625,8.5625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,41.53125,32.5,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_A_to_D,final_AD,False,27,A,D,Yes,No,1,final,final,1,9.03125,0.46875,5.71875,5.25,5.25,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.375,29.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,0,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.03125,0.0,-0.0,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.5625,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,1,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.03125,0.0,-0.0,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.5,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,2,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,3,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,4,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,5,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,6,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.03125,0.0,-0.0,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.5,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,7,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.03125,0.0,-0.0,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.5,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,8,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,9,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,10,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.96875,-0.0625,0.0625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.5,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,11,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.96875,-0.0625,0.0625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.53125,32.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,12,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.96875,-0.0625,0.0625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.5,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,13,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,9.0,-0.03125,0.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.5,32.5,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,14,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.90625,-0.125,0.125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.4375,32.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,15,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.78125,-0.25,0.25,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.4375,32.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,16,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.71875,-0.3125,0.3125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.3125,32.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,17,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,8.5625,-0.46875,0.46875,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,41.1875,32.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,18,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,4.90625,-4.125,4.125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,38.78125,33.875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,19,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,2.6875,-6.34375,6.34375,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,37.40625,34.71875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,20,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,1.0,-8.03125,8.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.84375,34.84375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,21,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,1.0,-8.03125,8.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.6875,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,22,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,1.0,-8.03125,8.03125,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.6875,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,23,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,0.875,-8.15625,8.15625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.5625,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,24,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,0.875,-8.15625,8.15625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.5625,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,25,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,0.59375,-8.4375,8.4375,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.25,34.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,26,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,0.4375,-8.59375,8.59375,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.125,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,final_AD_D_to_A,final_AD,False,27,D,A,No,Yes,-1,final,final,1,0.46875,9.03125,-1.25,-10.28125,10.28125,Yes,Yes,No,35.09375,34.625,41.53125,32.5,31.34375,32.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,0,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.90625,7.4375,7.4375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.53125,32.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,1,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,8.03125,7.5625,7.5625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.59375,32.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,2,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.9375,7.46875,7.46875,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.5,32.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,3,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.125,6.65625,6.65625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.03125,32.90625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,4,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.125,6.65625,6.65625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.0,32.875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,5,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,6.9375,6.46875,6.46875,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,39.9375,33.0,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,6,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.5,7.03125,7.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.25,32.75,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,7,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.84375,7.375,7.375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.5625,32.71875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,8,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,8.03125,7.5625,7.5625,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.6875,32.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,9,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.78125,7.3125,7.3125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.375,32.59375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,10,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,7.3125,6.84375,6.84375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,40.0625,32.75,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,11,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,6.96875,6.5,6.5,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,39.65625,32.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,12,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,6.96875,6.5,6.5,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,39.8125,32.84375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,13,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,6.8125,6.34375,6.34375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,39.71875,32.90625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,14,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,5.90625,5.4375,5.4375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,38.875,32.96875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,15,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,4.15625,3.6875,3.6875,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,37.59375,33.4375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,16,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,1.96875,1.5,1.5,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,36.0625,34.09375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,17,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,1.46875,1.0,1.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.6875,34.21875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,18,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.84375,0.375,0.375,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.3125,34.46875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,19,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.5,0.03125,0.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.1875,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,20,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.4375,-0.03125,-0.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,21,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.15625,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,22,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.4375,-0.03125,-0.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,23,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.4375,-0.03125,-0.03125,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.6875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,24,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,25,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,26,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.125,34.65625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_A_to_D,both_last_AD,False,27,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,9.03125,0.46875,0.46875,0.0,0.0,Yes,Yes,Yes,41.53125,32.5,35.09375,34.625,35.09375,34.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,0,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.375,-8.65625,8.65625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.25,34.875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,1,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.3125,-8.71875,8.71875,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.25,34.9375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,2,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.125,-8.90625,8.90625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.15625,35.03125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,3,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.15625,-8.875,8.875,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.3125,35.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,4,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.125,-8.90625,8.90625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.25,35.125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,5,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.125,-8.90625,8.90625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.28125,35.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,6,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.46875,-8.5625,8.5625,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.5625,35.09375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,7,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,0.59375,-8.4375,8.4375,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,35.6875,35.09375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,8,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,1.15625,-7.875,7.875,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,36.09375,34.9375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,104702,both_last_AD_D_to_A,both_last_AD,False,9,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.46875,9.03125,2.09375,-6.9375,6.9375,Yes,Yes,Yes,35.09375,34.625,41.53125,32.5,36.75,34.65625,78,78
