model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,6,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,12.09375,-3.15625,3.15625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,44.40625,32.3125,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,7,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,9.1875,-6.0625,6.0625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,43.53125,34.34375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,8,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,7.09375,-8.15625,8.15625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,42.625,35.53125,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,9,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,8.1875,-7.0625,7.0625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,43.125,34.9375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,10,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,8.65625,-6.59375,6.59375,No,Yes,Yes,36.4375,38.0625,45.5,30.25,43.3125,34.65625,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,11,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,9.5,-5.75,5.75,No,Yes,Yes,36.4375,38.0625,45.5,30.25,43.625,34.125,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,12,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,10.28125,-4.96875,4.96875,No,Yes,Yes,36.4375,38.0625,45.5,30.25,43.875,33.59375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,13,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,12.46875,-2.78125,2.78125,No,Yes,Yes,36.4375,38.0625,45.5,30.25,44.6875,32.21875,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,14,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,12.625,-2.625,2.625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,44.8125,32.1875,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,15,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,13.484375,-1.765625,1.765625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.09375,31.609375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,16,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,13.609375,-1.640625,1.640625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.125,31.515625,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,17,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,14.140625,-1.109375,1.109375,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.25,31.109375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,18,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.25,0.0,-0.0,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.5,30.25,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,19,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.265625,0.015625,-0.015625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.5,30.234375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,20,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.265625,0.015625,-0.015625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.5,30.234375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,21,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.234375,-0.015625,0.015625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.46875,30.234375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,22,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.234375,-0.015625,0.015625,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.46875,30.234375,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,23,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.21875,-0.03125,0.03125,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.46875,30.25,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,24,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.21875,-0.03125,0.03125,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.46875,30.25,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,25,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.21875,-0.03125,0.03125,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.46875,30.25,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,26,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.25,0.0,-0.0,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.5,30.25,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100142,purpose_last_AC_C_to_A,purpose_last_AC,False,27,C,A,No,Yes,-1,purpose_last,purpose_last,1,-1.625,15.25,15.25,0.0,-0.0,No,Yes,Yes,36.4375,38.0625,45.5,30.25,45.5,30.25,82,82
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,0,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.78125,0.0,0.0,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.59375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,1,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.78125,0.0,0.0,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.59375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,2,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.75,0.03125,0.03125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,3,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.78125,0.0,0.0,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.78125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,4,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.78125,0.0,0.0,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.78125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,5,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.75,0.03125,0.03125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,6,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.78125,0.0,0.0,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.78125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,7,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.78125,0.0,0.0,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.78125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,8,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.8125,-0.03125,-0.03125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.75,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,9,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.75,0.03125,0.03125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,10,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.75,0.03125,0.03125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,11,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.75,0.03125,0.03125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.8125,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,12,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.71875,0.0625,0.0625,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.84375,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,13,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.6875,0.09375,0.09375,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.84375,37.53125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,14,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.6875,0.09375,0.09375,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.84375,37.53125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,15,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.65625,0.125,0.125,Yes,No,No,44.78125,29.765625,36.8125,37.59375,36.90625,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,16,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,-0.5625,0.21875,0.21875,Yes,No,No,44.78125,29.765625,36.8125,37.59375,37.0,37.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,17,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,0.03125,0.8125,0.8125,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,37.625,37.59375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,18,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,6.71875,7.5,7.5,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,42.21875,35.5,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,19,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,8.28125,9.0625,9.0625,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,42.75,34.46875,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,20,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,13.296875,14.078125,14.078125,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.09375,30.796875,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,21,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,13.453125,14.234375,14.234375,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.25,30.796875,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,22,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,13.375,14.15625,14.15625,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.28125,30.90625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,23,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,13.71875,14.5,14.5,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.28125,30.5625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,24,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,13.828125,14.609375,14.609375,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.3125,30.484375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,25,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,14.59375,15.375,15.375,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.625,30.03125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,26,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,15.015625,15.796875,15.796875,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.75,29.734375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_A_to_C,final_AC,False,27,A,C,Yes,No,1,final,final,1,15.015625,-0.78125,10.96875,11.75,11.75,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,38.21875,27.25,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,0,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.984375,-0.03125,0.03125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.75,29.765625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,1,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.96875,-0.046875,0.046875,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.75,29.78125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,2,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.0,-0.015625,0.015625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.78125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,3,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.015625,0.0,-0.0,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.765625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,4,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.015625,0.0,-0.0,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.765625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,5,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.984375,-0.03125,0.03125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.75,29.765625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,6,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.0,-0.015625,0.015625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.78125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,7,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.0,-0.015625,0.015625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.78125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,8,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.984375,-0.03125,0.03125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.796875,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,9,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.0,-0.015625,0.015625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.78125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,10,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,15.0,-0.015625,0.015625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.78125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,11,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.96875,-0.046875,0.046875,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.8125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,12,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.953125,-0.0625,0.0625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.828125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,13,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.9375,-0.078125,0.078125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.78125,29.84375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,14,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.9375,-0.078125,0.078125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.75,29.8125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,15,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.84375,-0.171875,0.171875,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.71875,29.875,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,16,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.703125,-0.3125,0.3125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.65625,29.953125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,17,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,14.1875,-0.828125,0.828125,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,44.5625,30.375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,18,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,5.84375,-9.171875,9.171875,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,41.71875,35.875,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,19,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,3.59375,-11.421875,11.421875,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,40.34375,36.75,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,20,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,0.21875,-14.796875,14.796875,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,37.84375,37.625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,21,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,0.15625,-14.859375,14.859375,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,37.53125,37.375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,22,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,0.125,-14.890625,14.890625,No,Yes,Yes,36.8125,37.59375,44.78125,29.765625,37.5625,37.4375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,23,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,-0.03125,-15.046875,15.046875,No,Yes,No,36.8125,37.59375,44.78125,29.765625,37.46875,37.5,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,24,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,-0.0625,-15.078125,15.078125,No,Yes,No,36.8125,37.59375,44.78125,29.765625,37.46875,37.53125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,25,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,-0.40625,-15.421875,15.421875,No,Yes,No,36.8125,37.59375,44.78125,29.765625,37.03125,37.4375,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,26,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,-0.78125,-15.796875,15.796875,No,Yes,No,36.8125,37.59375,44.78125,29.765625,36.75,37.53125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,final_AC_C_to_A,final_AC,False,27,C,A,No,Yes,-1,final,final,1,-0.78125,15.015625,-2.375,-17.390625,17.390625,No,Yes,No,36.8125,37.59375,44.78125,29.765625,32.65625,35.03125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,purpose_last_AC_A_to_C,purpose_last_AC,False,0,A,C,Yes,No,1,purpose_last,purpose_last,1,15.015625,-0.78125,12.015625,12.796875,12.796875,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,43.78125,31.765625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,purpose_last_AC_A_to_C,purpose_last_AC,False,1,A,C,Yes,No,1,purpose_last,purpose_last,1,15.015625,-0.78125,11.890625,12.671875,12.671875,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,43.71875,31.828125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,purpose_last_AC_A_to_C,purpose_last_AC,False,2,A,C,Yes,No,1,purpose_last,purpose_last,1,15.015625,-0.78125,11.53125,12.3125,12.3125,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,43.53125,32.0,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,purpose_last_AC_A_to_C,purpose_last_AC,False,3,A,C,Yes,No,1,purpose_last,purpose_last,1,15.015625,-0.78125,13.5,14.28125,14.28125,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.3125,30.8125,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,purpose_last_AC_A_to_C,purpose_last_AC,False,4,A,C,Yes,No,1,purpose_last,purpose_last,1,15.015625,-0.78125,13.375,14.15625,14.15625,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.28125,30.90625,76,76
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,100160,purpose_last_AC_A_to_C,purpose_last_AC,False,5,A,C,Yes,No,1,purpose_last,purpose_last,1,15.015625,-0.78125,13.15625,13.9375,13.9375,Yes,No,Yes,44.78125,29.765625,36.8125,37.59375,44.21875,31.0625,76,76
